@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R1-2,5'

@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.529175,0.325641,0.202335,0.546934,0.325786,0.467066,2
0.62173,0.338462,0.159533,0.619524,0.348428,0.45509,2
0.692153,0.364103,0.202335,0.579474,0.387421,0.449102,1
0.70825,0.417949,0.245136,0.501877,0.431447,0.449102,1
0.649899,0.417949,0.33463,0.382979,0.500629,0.401198,1
0.541247,0.466667,0.202335,0.418023,0.562264,0.365269,1
0.424547,0.525641,0.077821,0.455569,0.605031,0.311377,1
0.336016,0.561538,0.214008,0.435544,0.613836,0.347305,1
0.241449,0.6,0.439689,0.261577,0.602516,0.377246,2
0.183099,0.548718,0.552529,0.382979,0.554717,0.407186,3
0.108652,0.558974,0.645914,0.496871,0.496855,0.443114,3
0.142857,0.623077,0.743191,0.515645,0.410063,0.467066,3
0.181086,0.558974,0.789883,0.642053,0.352201,0.42515,3
0.325956,0.628205,0.708171,0.707134,0.271698,0.39521,3
0.454728,0.75641,0.40856,0.75219,0.290566,0.467066,3
0.39839,0.741026,0.459144,0.684606,0.342138,0.479042,3
0.370221,0.584615,0.361868,0.60826,0.374843,0.473054,2
0.366197,0.464103,0.350195,0.61577,0.374843,0.443114,2
0.342052,0.302564,0.33463,0.548185,0.314465,0.443114,2
0.418511,0.274359,0.447471,0.441802,0.259119,0.45509,3
0.535211,0.466667,0.474708,0.633292,0.227673,0.45509,3
0.595573,0.697436,0.225681,0.808511,0.279245,0.431138,3
0.444668,0.68718,0.385214,0.594493,0.374843,0.437126,2
0.331992,0.507692,0.319066,0.548185,0.406289,0.461078,2
0.336016,0.382051,0.459144,0.496871,0.381132,0.45509,2
0.507042,0.484615,0.404669,0.440551,0.366038,0.461078,2
0.571429,0.607692,0.194553,0.598248,0.368553,0.383234,2
0.609658,0.669231,0.451362,0.435544,0.432704,0.407186,2
0.484909,0.635897,0.307393,0.463079,0.49434,0.383234,2
0.356137,0.602564,0.365759,0.438048,0.515723,0.437126,2
0.189135,0.510256,0.540856,0.301627,0.485535,0.443114,2
0.082495,0.484615,0.684825,0.385482,0.397484,0.461078,3
0.162978,0.5,0.859922,0.548185,0.27044,0.431138,3
0.336016,0.628205,0.400778,0.669587,0.221384,0.467066,3
0.404427,0.617949,0.385214,0.802253,0.223899,0.45509,3
0.519115,0.658974,0.264591,0.755945,0.228931,0.45509,2
0.585513,0.75641,0.478599,0.590738,0.261635,0.413174,3
0.559356,0.789744,0.478599,0.624531,0.308176,0.413174,2
0.551308,0.735897,0.416342,0.476846,0.343396,0.42515,2
0.682093,0.612821,0.330739,0.513141,0.383648,0.431138,2
0.724346,0.592308,0.447471,0.395494,0.451572,0.413174,2
0.515091,0.651282,0.326848,0.47184,0.495597,0.39521,2
0.311871,0.758974,0.459144,0.366708,0.481761,0.413174,2
0.38833,0.779487,0.653696,0.34418,0.426415,0.419162,2
0.551308,0.638462,0.268482,0.479349,0.446541,0.449102,2
0.517103,0.548718,0.268482,0.460576,0.480503,0.45509,2
0.484909,0.553846,0.190661,0.49562,0.485535,0.443114,2
0.31992,0.61282,0.365759,0.463079,0.483019,0.443114,2
0.323944,0.758974,0.540856,0.397997,0.438994,0.42515,2
0.392354,0.725641,0.521401,0.40801,0.392453,0.467066,2
0.517103,0.633333,0.319066,0.518148,0.376101,0.443114,3
0.547284,0.541026,0.217899,0.928661,0.355975,0.443114,3
0.613682,0.358974,0.151751,0.793492,0.306918,0.419162,3
0.708249,0.553846,0.404669,0.633292,0.314465,0.42515,3
0.432596,0.774359,0.455253,0.612015,0.408805,0.437126,3
0.046278,0.676923,0.661479,0.63204,0.381132,0.467066,3
0.199195,0.771795,0.824903,0.581977,0.211321,0.491018,3
0.44668,0.779487,0.661479,0.723404,0.09434,0.520958,3
0.309859,0.68718,0.529183,0.798498,0.137107,0.479042,3
0.392354,0.869231,0.51751,0.690864,0.12956,0.491018,3
0.531187,0.828205,0.7393,0.670839,0.101887,0.45509,3
0.633803,0.774359,0.579767,0.715895,0.196226,0.443114,3
0.67002,0.612821,0.389105,0.819775,0.265409,0.419162,3
0.678068,0.535897,0.241245,0.718398,0.357233,0.45509,2
0.645875,0.464103,0.264591,0.638298,0.418868,0.39521,2
0.643863,0.428205,0.29572,0.576971,0.460377,0.323353,2
0.668008,0.364103,0.392996,0.647059,0.489308,0.353293,2
0.696177,0.330769,0.455253,0.49562,0.533333,0.377246,2
0.696177,0.389744,0.447471,0.389237,0.588679,0.371257,2
0.712274,0.376923,0.396887,0.421777,0.636478,0.365269,2
0.700201,0.328205,0.447471,0.459324,0.67673,0.377246,2
0.676056,0.341026,0.459144,0.426783,0.730818,0.407186,2
0.60161,0.435897,0.287938,0.524406,0.767296,0.377246,1
0.573441,0.533333,0.245136,0.443054,0.781132,0.383234,1
0.492958,0.597436,0.280156,0.441802,0.771069,0.383234,1
0.404427,0.71282,0.33463,0.468085,0.742138,0.377246,2
0.311871,0.728205,0.451362,0.508135,0.689308,0.371257,3
0.350101,0.697436,0.501946,0.515645,0.645283,0.419162,2
0.426559,0.553846,0.404669,0.549437,0.638994,0.413174,2
0.420523,0.474359,0.424125,0.480601,0.631447,0.431138,2
0.50503,0.44359,0.229572,0.600751,0.650314,0.329341,2
0.511066,0.428205,0.194553,0.598248,0.638994,0.347305,2
0.406439,0.546154,0.249027,0.705882,0.572327,0.389222,2
0.279678,0.682051,0.416342,0.496871,0.525786,0.353293,2
0.211268,0.684615,0.657588,0.406758,0.451572,0.365269,3
0.350101,0.720513,0.451362,0.649562,0.394969,0.431138,3
0.448692,0.751282,0.459144,0.927409,0.355975,0.443114,3
0.496982,0.771795,0.463035,0.822278,0.352201,0.42515,3
0.251509,0.730769,0.478599,0.693367,0.344654,0.407186,3
0.325956,0.853846,0.692607,0.594493,0.194969,0.449102,3
0.704225,0.915385,0.708171,0.63204,0.266667,0.407186,3
0.597586,0.823077,0.564202,0.53567,0.344654,0.413174,3
0.525151,0.748718,0.377432,0.569462,0.398742,0.341317,3
0.551308,0.723077,0.404669,0.610763,0.437736,0.359281,3
0.583501,0.594872,0.338521,0.553191,0.465409,0.347305,2
0.661972,0.553846,0.431907,0.555695,0.499371,0.359281,2
0.657948,0.561538,0.509728,0.580726,0.567296,0.293413,3
0.593561,0.65641,0.381323,0.668335,0.642767,0.365269,3
0.464789,0.607692,0.276265,0.643304,0.691824,0.371257,3
0.160966,0.594872,0.494163,0.596996,0.680503,0.377246,3
0.05835,0.561538,0.797665,0.42428,0.598742,0.389222,3
0.372233,0.766667,0.44358,0.64831,0.489308,0.437126,3
0.496982,0.923077,0.486381,0.565707,0.542138,0.467066,3
0.527163,0.925641,0.677043,0.607009,0.601258,0.353293,3
0.472837,0.741026,0.470817,0.834793,0.657862,0.45509,3
0.317907,0.494872,0.350195,0.790989,0.660377,0.437126,3
0.406439,0.417949,0.124514,0.773467,0.627673,0.401198,2
0.641851,0.489744,0.361868,0.603254,0.620126,0.401198,2
0.549296,0.571795,0.233463,0.484355,0.710692,0.281437,2
0.331992,0.446154,0.140078,0.604506,0.742138,0.311377,2
0.156942,0.279487,0.548638,0.438048,0.67673,0.407186,2
0.100604,0.346154,0.66537,0.389237,0.527044,0.437126,3
0.28169,0.717949,0.498054,0.445557,0.440252,0.467066,2
0.422535,0.733333,0.40856,0.413016,0.459119,0.473054,2
0.245473,0.423077,0.338521,0.546934,0.457862,0.449102,3
0.217304,0.625641,0.494163,0.581977,0.372327,0.473054,3
0.426559,0.9,0.684825,0.503129,0.377358,0.443114,3
0.468813,0.874359,0.626459,0.59199,0.493082,0.443114,3
0.323944,0.558974,0.486381,0.603254,0.554717,0.449102,2
0.217304,0.389744,0.470817,0.571965,0.457862,0.449102,2
0.34004,0.553846,0.44358,0.524406,0.377358,0.473054,3
0.535211,0.707692,0.44358,0.622028,0.299371,0.413174,3
0.71831,0.733333,0.525292,0.622028,0.376101,0.407186,3
0.61167,0.676923,0.540856,0.533166,0.49434,0.383234,2
0.382294,0.664103,0.424125,0.469337,0.522013,0.39521,2
0.275654,0.679487,0.36965,0.36796,0.495597,0.389222,2
0.34004,0.710256,0.540856,0.36796,0.446541,0.407186,2
0.623742,0.697436,0.357977,0.372966,0.436478,0.39521,2
0.573441,0.653846,0.322957,0.399249,0.466667,0.431138,2
0.496982,0.520513,0.264591,0.434293,0.485535,0.407186,1
0.593561,0.517949,0.225681,0.423029,0.51195,0.419162,1
0.647887,0.566667,0.346304,0.449312,0.552201,0.431138,1
0.641851,0.589744,0.389105,0.321652,0.597484,0.419162,2
0.476861,0.546154,0.182879,0.418023,0.613836,0.383234,1
0.269618,0.384615,0.354086,0.454318,0.581132,0.371257,1
0.259557,0.133333,0.385214,0.411765,0.52956,0.389222,1
0.392354,0.107692,0.474708,0.269086,0.515723,0.39521,2
0.486922,0.125641,0.447471,0.415519,0.544654,0.377246,2
0.519115,0.202564,0.373541,0.446809,0.569811,0.371257,2
0.569417,0.284615,0.252918,0.520651,0.586164,0.365269,1
0.571429,0.323077,0.210117,0.40801,0.58239,0.329341,1
0.595573,0.333333,0.315175,0.501877,0.569811,0.359281,1
0.607646,0.387179,0.307393,0.356696,0.528302,0.281437,1
0.569417,0.505128,0.167315,0.498123,0.471698,0.293413,1
0.444668,0.615385,0.22179,0.571965,0.397484,0.245509,1
0.406439,0.633333,0.315175,0.325407,0.345912,0.311377,1
0.376258,0.658974,0.447471,0.352941,0.333333,0.311377,2
0.370221,0.658974,0.361868,0.366708,0.353459,0.365269,2
0.358149,0.648718,0.381323,0.475594,0.377358,0.359281,2
0.386318,0.64359,0.361868,0.566959,0.386164,0.365269,2
0.468813,0.6,0.287938,0.60826,0.377358,0.329341,2
0.559356,0.558974,0.249027,0.556946,0.383648,0.323353,2
0.507042,0.64359,0.194553,0.612015,0.405031,0.329341,2
0.279678,0.746154,0.552529,0.390488,0.444025,0.377246,2
0.265594,0.702564,0.817121,0.362954,0.401258,0.437126,3
0.434608,0.648718,0.490272,0.593242,0.384906,0.407186,3
0.400402,0.479487,0.233463,0.662078,0.405031,0.275449,3
0.531187,0.553846,0.801556,0.685857,0.300629,0.497006,3
0.67002,0.71282,0.509728,0.723404,0.445283,0.329341,3
0.549296,0.741026,0.51751,0.683354,0.588679,0.263473,3
0.50503,0.697436,0.466926,0.68836,0.659119,0.413174,3
0.515091,0.638462,0.303502,0.599499,0.728302,0.365269,3
0.486921,0.541026,0.2607,0.630788,0.779874,0.341317,2
0.327968,0.558974,0.143969,0.683354,0.794969,0.371257,2
0.231388,0.584615,0.455253,0.484355,0.744654,0.407186,2
0,0.530769,0.700389,0.409262,0.641509,0.413174,3
0.084507,0.715385,0.88716,0.602003,0.525786,0.401198,3
0.110664,0.764103,0.856031,0.803504,0.45283,0.449102,3
0.267606,0.807692,0.715953,0.722153,0.415094,0.461078,3
0.356137,0.876923,0.595331,0.708385,0.454088,0.473054,3
0.287726,0.669231,0.521401,0.68836,0.451572,0.45509,3
0.452716,0.774359,0.696498,0.534418,0.378616,0.497006,3
0.50503,0.674359,0.459144,0.604506,0.499371,0.431138,3
0.356137,0.630769,0.322957,0.617021,0.542138,0.431138,2
0.305835,0.561538,0.361868,0.543179,0.537107,0.443114,2
0.22334,0.433333,0.486381,0.486859,0.471698,0.413174,2
0.350101,0.664103,0.381323,0.451815,0.344654,0.42515,2
0.466801,0.923077,0.782101,0.410513,0.327044,0.443114,3
0.488934,0.953846,0.688716,0.653317,0.378616,0.413174,3
0.569416,0.838461,0.509728,0.518148,0.447799,0.431138,2
0.334004,0.674359,0.377432,0.515645,0.493082,0.413174,2
0.078471,0.689744,0.684825,0.355444,0.440252,0.431138,3
0.134809,0.684615,0.875486,0.509387,0.320755,0.431138,3
0.247485,0.797436,0.536965,0.678348,0.280503,0.473054,3
0.382294,0.833333,0.731518,0.637046,0.259119,0.383234,3
0.653924,0.612821,0.48249,0.170404,0.442767,0.39521,3
0.547284,0.641026,0.412451,0.574468,0.548428,0.317365,3
0.458752,0.653846,0.291829,0.633292,0.615094,0.365269,2
0.336016,0.653846,0.365759,0.581977,0.628931,0.371257,2
0.146881,0.612821,0.501946,0.46433,0.602516,0.389222,3
0.156942,0.720513,0.828794,0.423029,0.524528,0.443114,3
0.458752,0.74359,0.490272,0.707134,0.578616,0.437126,3
0.410463,0.384615,0.245136,0.748436,0.607547,0.413174,2
0.390342,0.389744,0.264591,0.612015,0.597484,0.383234,2
0.402414,0.45641,0.178988,0.622028,0.602516,0.413174,2
0.38833,0.441026,0.252918,0.548185,0.601258,0.413174,2
0.38833,0.405128,0.190661,0.583229,0.612579,0.389222,2
0.255533,0.310256,0.431907,0.474343,0.571069,0.39521,2
0.193159,0.353846,0.396887,0.352941,0.518239,0.419162,2
0.167002,0.279487,0.649805,0.326658,0.459119,0.42515,2
0.207243,0.307692,0.525292,0.317897,0.421384,0.437126,2
0.28169,0.410256,0.455253,0.426783,0.398742,0.437126,2
0.303823,0.507692,0.2607,0.525657,0.391195,0.371257,2
0.348088,0.507692,0.303502,0.570713,0.371069,0.419162,2
0.390342,0.453846,0.280156,0.623279,0.330818,0.419162,2
0.400402,0.505128,0.272374,0.503129,0.283019,0.383234,2
0.432596,0.551282,0.07393,0.544431,0.27044,0.365269,2
0.394366,0.589744,0.307393,0.580726,0.272956,0.42515,2
0.396378,0.582051,0.198444,0.531915,0.284277,0.413174,2
0.360161,0.564103,0.280156,0.55194,0.293082,0.413174,1
0.297787,0.48718,0.2607,0.460576,0.309434,0.437126,1
0.346076,0.492308,0.225681,0.456821,0.30566,0.39521,2
0.366197,0.438462,0.392996,0.405507,0.277987,0.407186,1
0.45674,0.423077,0.11284,0.490613,0.281761,0.371257,1
0.537223,0.366667,0.093385,0.501877,0.30566,0.383234,1
0.655936,0.410256,0.062257,0.534418,0.340881,0.389222,2
0.72837,0.461538,0.198444,0.627034,0.377358,0.359281,2
0.700201,0.469231,0.501946,0.458073,0.41761,0.323353,2
0.541247,0.520513,0.22179,0.475594,0.446541,0.323353,2
0.277666,0.515385,0.326848,0.49562,0.438994,0.329341,1
0.108652,0.417949,0.509728,0.251564,0.393711,0.365269,2
0.142857,0.415385,0.669261,0.296621,0.334591,0.383234,3
0.21328,0.502564,0.55642,0.559449,0.295597,0.437126,3
0.207243,0.582051,0.509728,0.657071,0.303145,0.437126,3
0.215292,0.492308,0.564202,0.524406,0.293082,0.42515,3
0.303823,0.523077,0.669261,0.466834,0.267925,0.365269,2
0.374245,0.720513,0.466926,0.494368,0.27673,0.413174,2
0.342052,0.68718,0.642023,0.473091,0.301887,0.39521,2
0.396378,0.684615,0.392996,0.446809,0.29434,0.347305,2
0.404427,0.68718,0.439689,0.429287,0.277987,0.39521,2
0.527163,0.769231,0.498054,0.330413,0.261635,0.371257,2
0.539235,0.8,0.525292,0.342929,0.30566,0.389222,2
0.32998,0.794872,0.521401,0.31164,0.340881,0.377246,2
0.299799,0.712821,0.575875,0.413016,0.350943,0.39521,3
0.227364,0.633333,0.51751,0.466834,0.352201,0.437126,3
0.231388,0.479487,0.571984,0.515645,0.353459,0.449102,3
0.227364,0.402564,0.509728,0.573217,0.332075,0.419162,2
0.241449,0.341026,0.463035,0.485607,0.328302,0.413174,2
0.28169,0.294872,0.428016,0.584481,0.318239,0.431138,2
0.257545,0.376923,0.365759,0.543179,0.328302,0.39521,2
0.295775,0.330769,0.342412,0.571965,0.353459,0.413174,2
0.317907,0.294872,0.404669,0.430538,0.359748,0.389222,2
0.334004,0.282051,0.350195,0.468085,0.368553,0.413174,2
0.380282,0.289744,0.249027,0.473091,0.391195,0.39521,1
0.452716,0.307692,0.229572,0.450563,0.415094,0.407186,2
0.547284,0.366667,0.140078,0.521902,0.449057,0.389222,1
0.537223,0.446154,0.085603,0.59199,0.481761,0.431138,1
0.561368,0.497436,0.105058,0.555695,0.503145,0.389222,1
0.661972,0.594872,0.361868,0.449312,0.52956,0.269461,2
0.688129,0.630769,0.490272,0.395494,0.567296,0.323353,2
0.698189,0.605128,0.466926,0.43179,0.603774,0.299401,2
0.746479,0.45641,0.509728,0.31164,0.661635,0.365269,2
0.712274,0.479487,0.498054,0.468085,0.755975,0.377246,1
0.605634,0.502564,0.276265,0.387985,0.823899,0.359281,1
0.474849,0.546154,0.151751,0.414268,0.860377,0.347305,1
0.297787,0.558974,0.276265,0.335419,0.862893,0.371257,1
0.229376,0.561538,0.509728,0.181477,0.828931,0.323353,2
0.269618,0.658974,0.536965,0.371715,0.792453,0.42515,2
0.27163,0.669231,0.459144,0.381727,0.759748,0.437126,2
0.245473,0.615385,0.509728,0.370463,0.710692,0.449102,2
0.279678,0.610256,0.44358,0.499374,0.665409,0.443114,3
0.269618,0.55641,0.330739,0.628285,0.625157,0.449102,3
0.297787,0.610256,0.412451,0.650814,0.581132,0.45509,2
0.368209,0.582051,0.315175,0.633292,0.549686,0.431138,2
0.412475,0.602564,0.280156,0.693367,0.549686,0.431138,2
0.315895,0.561538,0.272374,0.570713,0.542138,0.431138,2
0.319919,0.646154,0.36965,0.478098,0.527044,0.461078,2
0.43662,0.638462,0.291829,0.439299,0.52327,0.449102,1
0.396378,0.530769,0.217899,0.413016,0.533333,0.42515,1
0.360161,0.44359,0.237354,0.458073,0.528302,0.42515,1
0.327968,0.433333,0.252918,0.438048,0.48805,0.42515,1
0.31992,0.425641,0.319066,0.385482,0.484277,0.461078,2
0.331992,0.48718,0.315175,0.44806,0.462893,0.461078,2
0.331992,0.579487,0.463035,0.316646,0.441509,0.437126,1
0.402414,0.651282,0.381323,0.350438,0.48805,0.473054,2
0.50503,0.65641,0.396887,0.34418,0.499371,0.437126,1
0.545272,0.651282,0.330739,0.30413,0.563522,0.383234,1
0.309859,0.64359,0.412451,0.352941,0.571069,0.383234,2
0.112676,0.658974,0.684825,0.262829,0.508176,0.401198,3
0.130785,0.623077,0.848249,0.548185,0.393711,0.383234,3
0.245473,0.628205,0.404669,0.484355,0.343396,0.45509,3
0.34004,0.541026,0.346304,0.553191,0.36478,0.437126,3
0.394366,0.423077,0.346304,0.768461,0.410063,0.449102,3
0.521127,0.4,0.241245,0.724656,0.48805,0.437126,3
0.559356,0.417949,0.070039,0.704631,0.558491,0.431138,2
0.593561,0.466667,0.042802,0.614518,0.627673,0.413174,2
0.617706,0.479487,0.136187,0.673342,0.67673,0.443114,2
0.537223,0.533333,0.167315,0.50438,0.701887,0.383234,2
0.448692,0.638462,0.256809,0.513141,0.675472,0.335329,1
0.440644,0.676923,0.365759,0.342929,0.628931,0.245509,1
0.533199,0.676923,0.303502,0.265332,0.589937,0.371257,1
0.474849,0.597436,0.245136,0.309136,0.554717,0.353293,1
0.547284,0.492308,0.066148,0.309136,0.503145,0.293413,0
0.629779,0.369231,0.256809,0.306633,0.503145,0.341317,1
0.750503,0.387179,0.424125,0.301627,0.538365,0.365269,2
0.704225,0.366667,0.478599,0.365457,0.587421,0.347305,2
0.726358,0.430769,0.431907,0.356696,0.651572,0.401198,2
0.61167,0.587179,0.354086,0.377972,0.720755,0.39521,2
0.547284,0.774359,0.459144,0.356696,0.730818,0.413174,2
0.587525,0.864103,0.494163,0.345432,0.727044,0.467066,2
0.591549,0.823077,0.470817,0.370463,0.728302,0.45509,2
0.579477,0.81282,0.564202,0.413016,0.732075,0.45509,3
0.595573,0.805128,0.595331,0.519399,0.750943,0.461078,3
0.569416,0.789744,0.59144,0.506884,0.771069,0.467066,3
0.569417,0.805128,0.501946,0.57572,0.789937,0.473054,2
0.55332,0.761538,0.420233,0.513141,0.820126,0.45509,3
0.525151,0.738462,0.416342,0.544431,0.847799,0.431138,2
0.478873,0.692308,0.365759,0.534418,0.854088,0.449102,2
0.406439,0.65641,0.287938,0.533166,0.855346,0.437126,2
0.346076,0.579487,0.245136,0.578223,0.861635,0.449102,2
0.249497,0.497436,0.338521,0.586984,0.847799,0.341317,2
0.267606,0.489744,0.36965,0.519399,0.801258,0.419162,2
0.251509,0.51282,0.299611,0.553191,0.754717,0.449102,2
0.374246,0.592308,0.354086,0.524406,0.706918,0.473054,2
0.454728,0.684615,0.338521,0.531915,0.679245,0.431138,1
0.501006,0.676923,0.303502,0.508135,0.677987,0.443114,1
0.537223,0.628205,0.214008,0.530663,0.683019,0.431138,1
0.585513,0.55641,0.241245,0.376721,0.696855,0.401198,1
0.587525,0.535897,0.202335,0.456821,0.724528,0.437126,1
0.573441,0.533333,0.175097,0.356696,0.738365,0.407186,1
0.490946,0.494872,0.128405,0.476846,0.754717,0.39521,1
0.468813,0.54359,0.089494,0.486859,0.757233,0.383234,1
0.386318,0.466667,0.108949,0.541927,0.754717,0.413174,1
0.317907,0.428205,0.381323,0.440551,0.727044,0.383234,1
0.267606,0.34359,0.396887,0.267835,0.699371,0.407186,1
0.267606,0.3,0.435798,0.231539,0.659119,0.407186,1
0.311871,0.330769,0.400778,0.229036,0.610063,0.419162,1
0.402414,0.423077,0.373541,0.254068,0.563522,0.449102,1
0.501006,0.602564,0.198444,0.370463,0.543396,0.437126,1
0.478873,0.738462,0.284047,0.322904,0.52327,0.39521,1
0.454728,0.723077,0.494163,0.284105,0.49434,0.413174,1
0.599598,0.597436,0.249027,0.355444,0.479245,0.437126,1
0.65996,0.597436,0.346304,0.32791,0.485535,0.419162,1
0.633803,0.689744,0.385214,0.277847,0.540881,0.419162,2
0.599598,0.702564,0.412451,0.40801,0.608805,0.437126,2
0.587525,0.725641,0.392996,0.435544,0.660377,0.443114,2
0.569416,0.68718,0.350195,0.600751,0.708176,0.42515,2
0.472837,0.625641,0.33463,0.496871,0.733333,0.407186,2
0.303823,0.430769,0.249027,0.585732,0.720755,0.431138,2
0.273642,0.361538,0.501946,0.394243,0.645283,0.389222,2
0.358149,0.582051,0.284047,0.410513,0.498113,0.467066,2
0.490946,0.682051,0.59144,0.406758,0.465409,0.491018,2
0.651911,0.505128,0.404669,0.44806,0.495597,0.371257,2
0.690141,0.353846,0.404669,0.406758,0.54717,0.419162,2
0.690141,0.502564,0.435798,0.347935,0.606289,0.39521,1
0.533199,0.68718,0.381323,0.30413,0.669182,0.377246,1
0.476861,0.74359,0.381323,0.305382,0.68805,0.419162,1
0.513078,0.702564,0.276265,0.355444,0.696855,0.45509,1
0.450704,0.715385,0.424125,0.279099,0.689308,0.443114,1
0.426559,0.715385,0.412451,0.331665,0.681761,0.45509,2
0.39839,0.710256,0.354086,0.361702,0.656604,0.461078,2
0.424547,0.761538,0.463035,0.455569,0.633962,0.443114,2
0.458753,0.735897,0.40856,0.413016,0.607547,0.443114,2
0.507042,0.630769,0.249027,0.530663,0.620126,0.443114,2
0.509054,0.597436,0.245136,0.491865,0.630189,0.45509,1
0.482897,0.61282,0.276265,0.549437,0.627673,0.431138,2
0.386318,0.615385,0.303502,0.503129,0.6,0.42515,2
0.297787,0.65641,0.361868,0.436796,0.576101,0.413174,2
0.261569,0.676923,0.48249,0.326658,0.533333,0.443114,2
0.251509,0.597436,0.529183,0.418023,0.490566,0.431138,2
0.295775,0.512821,0.439689,0.389237,0.446541,0.449102,2
0.352113,0.435897,0.451362,0.429287,0.411321,0.419162,2
0.382294,0.458974,0.357977,0.465582,0.388679,0.449102,2
0.464789,0.492308,0.276265,0.674593,0.422642,0.45509,2
0.476861,0.489744,0.264591,0.620776,0.474214,0.42515,2
0.484909,0.497436,0.151751,0.52816,0.522013,0.431138,2
0.428571,0.579487,0.424125,0.409262,0.562264,0.401198,2
0.476861,0.582051,0.385214,0.414268,0.559748,0.401198,1
0.555332,0.535897,0.182879,0.478098,0.563522,0.39521,1
0.561368,0.602564,0.233463,0.458073,0.549686,0.413174,1
0.539235,0.658974,0.237354,0.51189,0.545912,0.419162,2
0.535211,0.646154,0.264591,0.501877,0.52327,0.39521,1
0.583501,0.592308,0.256809,0.42428,0.516981,0.401198,1
0.531187,0.602564,0.202335,0.478098,0.539623,0.413174,1
0.515091,0.633333,0.171206,0.409262,0.576101,0.39521,1
0.474849,0.630769,0.252918,0.474343,0.6,0.431138,1
0.430583,0.630769,0.276265,0.44806,0.620126,0.431138,1
0.424547,0.605128,0.245136,0.454318,0.641509,0.389222,1
0.426559,0.6,0.132296,0.569462,0.671698,0.419162,2
0.424547,0.541026,0.217899,0.553191,0.67673,0.449102,1
0.43662,0.497436,0.120623,0.630788,0.666667,0.419162,1
0.482897,0.479487,0.167315,0.585732,0.644025,0.431138,1
0.585513,0.579487,0.346304,0.411765,0.659119,0.293413,1
0.585513,0.546154,0.225681,0.40801,0.675472,0.359281,1
0.619718,0.510256,0.307393,0.317897,0.672956,0.389222,1
0.631791,0.497436,0.338521,0.28035,0.695597,0.413174,1
0.559356,0.620513,0.175097,0.31164,0.761006,0.45509,0
0.44668,0.653846,0.252918,0.242804,0.786164,0.443114,0
0.392354,0.638462,0.284047,0.220275,0.797484,0.42515,0
0.364185,0.65641,0.377432,0.156446,0.796226,0.449102,1
0.366197,0.658974,0.319066,0.296621,0.787421,0.467066,1
0.360161,0.635897,0.365759,0.392991,0.758491,0.461078,1
0.366197,0.589744,0.264591,0.404255,0.735849,0.45509,2
0.352113,0.507692,0.214008,0.494368,0.716981,0.45509,1
0.327968,0.448718,0.210117,0.455569,0.699371,0.467066,1
0.327968,0.341026,0.307393,0.366708,0.655346,0.443114,0
0.382294,0.246154,0.361868,0.212766,0.602516,0.443114,1
0.430583,0.346154,0.389105,0.20025,0.559748,0.479042,0
0.438632,0.441026,0.198444,0.251564,0.544654,0.502994,0
0.452716,0.584615,0.066148,0.320401,0.555975,0.473054,0
0.460765,0.633333,0.307393,0.261577,0.563522,0.479042,1
0.348089,0.551282,0.264591,0.399249,0.553459,0.497006,1
0.255533,0.553846,0.392996,0.379224,0.506918,0.502994,1
0.299799,0.664103,0.40856,0.314143,0.445283,0.502994,2
0.408451,0.820513,0.540856,0.296621,0.423899,0.479042,2
