@relation test-weka.filters.unsupervised.attribute.Remove-R16-17-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A+0.650031)/(16.050012+0.650031)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-96020)/(103850-96020)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-48)/(100-48)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A+24.399998)/(25.300001+24.399998)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A+17.9)/(21.10002+17.9)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A+0)/(359-0)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-0.1)/(19.7-0.1)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-0.4)/(26.1-0.4)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-2.94)/(17.39-2.94)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-3.1)/(11.09-3.1)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-95880)/(103830-95880)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A+0.9)/(15.8+0.9)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.257486,0.863346,0.605634,0.382051,0.849582,0.400778,0.300375,0.849057,0.323353,?
0.281439,0.899106,0.577465,0.428205,0.799443,0.346304,0.466834,0.879245,0.275449,?
0.311377,0.885057,0.569417,0.576923,0.665738,0.284047,0.64831,0.875472,0.335329,?
0.311379,0.817369,0.599598,0.746154,0.551532,0.389105,0.52816,0.81761,0.389222,?
0.353294,0.761175,0.67002,0.705128,0.651811,0.498054,0.369212,0.745912,0.407186,?
0.323352,0.731801,0.734406,0.594872,0.690808,0.540856,0.403004,0.719497,0.371257,?
0.287426,0.694764,0.770624,0.492307,0.718663,0.622568,0.478098,0.671698,0.359281,?
0.323352,0.687101,0.816901,0.279487,0.827298,0.657588,0.500626,0.666667,0.371257,?
0.293412,0.826309,0.734406,0.284615,0.844011,0.583658,0.447817,0.810063,0.365269,?
0.275451,0.859515,0.706237,0.3,0.841226,0.486381,0.548185,0.856604,0.359281,?
0.293414,0.888889,0.663984,0.379487,0.844011,0.330739,0.43179,0.875472,0.353293,?
0.305391,0.872286,0.65996,0.417949,0.791086,0.338521,0.352941,0.875472,0.329341,?
0.251499,0.85696,0.639839,0.45641,0.824513,0.241245,0.369212,0.856604,0.293413,?
0.203594,0.818646,0.605634,0.484615,0.799443,0.299611,0.267835,0.826415,0.281437,?
0.161679,0.795658,0.490946,0.453846,0.67688,0.124514,0.490613,0.8,0.233533,?
0.257486,0.799489,0.559356,0.34359,0.83844,0.268482,0.439299,0.793711,0.269461,?
0.233534,0.836526,0.503018,0.382051,0.841226,0.198444,0.433041,0.826415,0.299401,?
0.245511,0.826309,0.492958,0.523077,0.749304,0.128405,0.458073,0.833962,0.305389,?
0.209582,0.753512,0.420523,0.641025,0.470752,0.303502,0.494368,0.8,0.287425,?
0.299402,0.651341,0.412475,0.530769,0.362117,0.463035,0.241552,0.689308,0.257485,?
0.317366,0.750958,0.386318,0.076923,0.119777,0.509728,0.272841,0.777358,0.311377,?
0.323354,0.900383,0.462777,0.15641,0.016713,0.319066,0.274093,0.896855,0.359281,?
0.311379,0.961686,0.569417,0.284615,0.89415,0.330739,0.439784,0.966038,0.335329,?
0.305389,0.984674,0.525151,0.323077,0.930362,0.252918,0.352941,0.977358,0.341317,?
0.293412,0.985951,0.603622,0.415384,0.760446,0.198444,0.395494,0.983648,0.311377,?
0.245511,0.985951,0.603622,0.428205,0.791086,0.299611,0.219024,0.981132,0.293413,?
0.287426,0.970626,0.613682,0.461538,0.788301,0.291829,0.162703,0.958491,0.281437,?
0.275449,0.91954,0.647887,0.533333,0.727019,0.342412,0.146433,0.918239,0.317365,?
0.311379,0.858238,0.684105,0.466666,0.746518,0.435798,0.176471,0.851572,0.341317,?
0.287426,0.828863,0.557344,0.297436,0.949861,0.338521,0.272841,0.83522,0.323353,?
0.287426,0.849298,0.515091,0.269231,0.941504,0.326848,0.377972,0.842767,0.287425,?
0.251497,0.876117,0.416499,0.361538,0.097493,0.22179,0.434293,0.874214,0.269461,?
0.257486,0.902937,0.501006,0.361538,0.961003,0.136187,0.573217,0.900629,0.269461,?
0.245509,0.918263,0.565392,0.376923,0.818942,0.22179,0.454318,0.915723,0.287425,?
0.263472,0.91954,0.700201,0.392308,0.78273,0.342412,0.386733,0.910692,0.275449,?
0.281439,0.925926,0.676056,0.279487,0.871866,0.392996,0.286608,0.908176,0.347305,?
0.293414,0.942529,0.571429,0.333333,0.888579,0.276265,0.297872,0.938365,0.329341,?
0.281437,0.951469,0.587525,0.374359,0.841226,0.272374,0.274093,0.945912,0.365269,?
0.305389,0.942529,0.655936,0.407692,0.81337,0.385214,0.372966,0.934591,0.299401,?
0.257486,0.920817,0.65996,0.471795,0.752089,0.357977,0.394243,0.913208,0.335329,?
0.293412,0.895275,0.65996,0.494872,0.740947,0.350195,0.336671,0.890566,0.329341,?
0.305391,0.83908,0.698189,0.610256,0.682451,0.431907,0.350438,0.833962,0.353293,?
0.377246,0.770115,0.832998,0.538461,0.715877,0.677043,0.296621,0.742138,0.353293,?
0.275451,0.756066,0.869215,0.328205,0.779944,0.797665,0.460576,0.713208,0.365269,?
0.287426,0.752235,0.869215,0.305128,0.821727,0.7393,0.540676,0.72327,0.371257,?
0.263474,0.766284,0.837022,0.235897,0.844011,0.894942,0.630788,0.728302,0.281437,?
0.293412,0.780332,0.812877,0.253846,0.844011,0.696498,0.663329,0.758491,0.287425,?
0.245511,0.756066,0.714286,0.471795,0.763231,0.420233,0.570713,0.758491,0.335329,?
0.293412,0.634738,0.734406,0.664102,0.637883,0.513619,0.44806,0.644025,0.335329,?
0.263472,0.555556,1,0.435897,0.763231,0.824903,0.490613,0.530818,0.347305,?
0.18563,0.570881,0.971831,0.307692,0.807799,0.871595,0.639549,0.52327,0.233533,?
0.161679,0.56705,0.885312,0.215385,0.824513,0.809339,0.678348,0.539623,0.245509,?
0.215571,0.586207,0.861167,0.192308,0.832869,0.875486,0.702128,0.56478,0.257485,?
0.23952,0.625798,0.810865,0.184615,0.83844,0.743191,0.737171,0.598742,0.275449,?
0.251497,0.671775,0.774648,0.25641,0.86351,0.657588,0.614518,0.666667,0.293413,?
0.245511,0.697318,0.702213,0.417949,0.763231,0.459144,0.549437,0.690566,0.311377,?
0.311379,0.609195,0.879276,0.392307,0.788301,0.797665,0.473091,0.571069,0.383234,?
0.251499,0.636015,0.865191,0.51282,0.754875,0.743191,0.565707,0.598742,0.353293,?
0.251497,0.625798,0.911469,0.433333,0.785515,0.844358,0.625782,0.584906,0.311377,?
0.143712,0.646232,0.84507,0.379487,0.805014,0.754864,0.787234,0.612579,0.221557,?
0.203594,0.630907,0.774648,0.410256,0.791086,0.700389,0.765957,0.615094,0.275449,?
0.287426,0.565773,0.684105,0.646154,0.713092,0.59144,0.559449,0.557233,0.329341,?
0.227545,0.52235,0.714286,0.348718,0.824513,0.490272,0.514393,0.506918,0.239521,?
0.09581,0.533844,0.764588,0.187179,0.846797,0.544747,0.449312,0.522013,0.071856,?
0.011979,0.54917,0.724346,0.112821,0.852368,0.607004,0.586984,0.538365,0.017964,?
0.131739,0.560664,0.639839,0.076923,0.930362,0.571984,0.569462,0.566038,0.095808,?
0.179642,0.644955,0.525151,0.017949,0.97493,0.708171,0.583229,0.654088,0.221557,?
0.155689,0.687101,0.561368,0.1,0.916435,0.552529,0.560701,0.701887,0.167665,?
0.197605,0.712644,0.525151,0.130769,0.952646,0.447471,0.540676,0.733333,0.191617,?
0.203594,0.747126,0.503018,0.164103,0.038997,0.420233,0.48811,0.769811,0.227545,?
0.203592,0.786718,0.452716,0.166667,0.016713,0.533074,0.44806,0.810063,0.227545,?
0.12575,0.810983,0.442656,0.176923,0.030641,0.451362,0.433041,0.825157,0.245509,?
0.15569,0.849298,0.434608,0.253846,0.027855,0.357977,0.371715,0.850314,0.263473,?
0.203594,0.819923,0.442656,0.330769,0.13649,0.18677,0.410513,0.838994,0.275449,?
0.221557,0.802043,0.384306,0.394872,0.206128,0.22179,0.34418,0.826415,0.263473,?
0.245511,0.767561,0.374245,0.494872,0.278552,0.252918,0.211514,0.794969,0.281437,?
0.263474,0.758621,0.362173,0.502564,0.311978,0.280156,0.111389,0.774843,0.293413,?
0.317366,0.757344,0.360161,0.469231,0.206128,0.225681,0.217772,0.773585,0.311377,?
0.293412,0.791826,0.372233,0.358974,0.128134,0.2607,0.47184,0.802516,0.311377,?
0.305391,0.816092,0.430584,0.341025,0.047354,0.14786,0.556946,0.821384,0.287425,?
0.335329,0.840358,0.513078,0.330769,0.94429,0.22179,0.540676,0.846541,0.293413,?
0.377246,0.841635,0.595573,0.31282,0.866295,0.249027,0.403004,0.856604,0.317365,?
0.281439,0.8659,0.589537,0.330769,0.899721,0.350195,0.236546,0.865409,0.233533,?
0.275451,0.868455,0.575453,0.341026,0.888579,0.264591,0.279099,0.867925,0.293413,?
0.275451,0.873563,0.551308,0.448718,0.846797,0.136187,0.310388,0.87044,0.311377,?
0.311379,0.85696,0.527163,0.438461,0.827298,0.143969,0.274093,0.862893,0.293413,?
0.275451,0.854406,0.545272,0.433333,0.746518,0.108949,0.320401,0.860377,0.239521,?
0.263474,0.845466,0.561368,0.397436,0.846797,0.124514,0.22403,0.854088,0.257485,?
0.275449,0.855683,0.575453,0.4,0.816156,0.136187,0.230288,0.857862,0.299401,?
0.245511,0.845466,0.599598,0.425641,0.910864,0.11284,0.337922,0.845283,0.281437,?
0.227545,0.802043,0.623742,0.592307,0.740947,0.29572,0.188986,0.815094,0.251497,?
0.185629,0.743295,0.637827,0.633333,0.623955,0.381323,0.190238,0.763522,0.179641,?
0.257486,0.708812,0.655936,0.510256,0.665738,0.319066,0.220275,0.706918,0.263473,?
0.257486,0.675607,0.672032,0.423077,0.827298,0.338521,0.297872,0.680503,0.293413,?
0.245509,0.63857,0.657948,0.446154,0.732591,0.311284,0.28035,0.650314,0.215569,?
0.245511,0.537676,0.573441,0.535897,0.601671,0.249027,0.339174,0.562264,0.227545,?
0.263474,0.448276,0.557344,0.8,0.518106,0.571984,0.217772,0.454088,0.317365,?
0.323352,0.367816,0.774648,0.720512,0.662953,0.638132,0.34418,0.344654,0.329341,?
0.191617,0.389527,0.778672,0.589743,0.699164,0.579767,0.53567,0.372327,0.191617,?
0.197605,0.444444,0.619718,0.725641,0.593315,0.626459,0.724656,0.411321,0.239521,?
0.215571,0.461047,0.567404,0.787179,0.526462,0.575875,0.679599,0.454088,0.125749,?
0.191619,0.480204,0.561368,0.743589,0.579387,0.431907,0.554443,0.484277,0.251497,?
0.203592,0.524904,0.452716,0.65641,0.506964,0.330739,0.555695,0.519497,0.293413,?
0.251497,0.53129,0.39839,0.538461,0.395543,0.315175,0.574468,0.539623,0.257485,?
0.293414,0.510856,0.390342,0.448718,0.303621,0.182879,0.713392,0.542138,0.257485,?
0.317366,0.444444,0.364185,0.364102,0.150418,0.603113,0.40801,0.472956,0.263473,?
0.365271,0.386973,0.414487,0.689743,0.364903,0.560311,0.360451,0.389937,0.413174,?
0.305389,0.467433,0.712274,0.825641,0.568245,0.673152,0.556946,0.373585,0.341317,?
0.233532,0.619413,0.641851,0.664102,0.629526,0.575875,0.560701,0.605031,0.329341,?
0.20958,0.659004,0.460765,0.441025,0.598886,0.151751,0.518148,0.665409,0.311377,?
0.293412,0.600255,0.31992,0.320513,0.147632,0.330739,0.48811,0.63522,0.323353,?
0.389221,0.48659,0.275654,0.238461,0.119777,0.715953,0.290363,0.532075,0.269461,?
0.407186,0.393359,0.225352,0.576923,0.314763,0.533074,0.322904,0.446541,0.449102,?
0.383234,0.394636,0.255533,0.694871,0.317549,0.785992,0.585732,0.428931,0.389222,?
0.2994,0.430396,0.331992,0.792307,0.364903,0.677043,0.704631,0.437736,0.347305,?
0.395209,0.452107,0.352113,0.674359,0.373259,0.544747,0.548185,0.460377,0.353293,?
0.425151,0.445722,0.39839,0.558974,0.348189,0.400778,0.389237,0.461635,0.353293,?
0.371259,0.45083,0.488934,0.405128,0.253482,0.163424,0.455569,0.467925,0.281437,?
0.329342,0.519796,0.577465,0.330769,0.830084,0.392996,0.325407,0.509434,0.305389,?
0.335331,0.573436,0.623742,0.282051,0.849582,0.544747,0.295369,0.549686,0.317365,?
0.317366,0.697318,0.597586,0.341026,0.916435,0.338521,0.42204,0.709434,0.299401,?
0.311379,0.740741,0.573441,0.405128,0.880223,0.22179,0.381727,0.740881,0.335329,?
0.311377,0.754789,0.577465,0.489743,0.749304,0.198444,0.458073,0.762264,0.359281,?
0.287426,0.759898,0.55332,0.538461,0.649025,0.175097,0.451815,0.772327,0.341317,?
0.305391,0.757344,0.55332,0.584615,0.635097,0.202335,0.32791,0.762264,0.377246,?
0.317366,0.762452,0.537223,0.597436,0.598886,0.225681,0.314143,0.761006,0.383234,?
0.371257,0.750958,0.525151,0.553846,0.699164,0.151751,0.295369,0.753459,0.383234,?
0.359282,0.733078,0.484909,0.510256,0.551532,0.124514,0.46433,0.738365,0.371257,?
0.353294,0.710089,0.468813,0.502564,0.490251,0.019455,0.663329,0.714465,0.359281,?
0.353292,0.717752,0.450704,0.479487,0.896936,0.062257,0.798498,0.718239,0.359281,?
0.377246,0.735632,0.496982,0.44359,0.927577,0.163424,0.745932,0.733333,0.365269,?
0.311379,0.770115,0.523139,0.430769,0.860724,0.159533,0.725907,0.763522,0.329341,?
0.269462,0.777778,0.55332,0.476923,0.86351,0.151751,0.546934,0.78239,0.281437,?
0.305391,0.809706,0.573441,0.471795,0.802228,0.198444,0.609512,0.812579,0.287425,?
0.305389,0.826309,0.615694,0.523077,0.70195,0.268482,0.404255,0.821384,0.323353,?
0.293414,0.840358,0.668008,0.5,0.78273,0.342412,0.260325,0.83522,0.329341,?
0.275451,0.823755,0.72837,0.484615,0.724234,0.338521,0.250313,0.818868,0.359281,?
0.281437,0.808429,0.740443,0.5,0.715877,0.412451,0.282854,0.802516,0.365269,?
0.353294,0.779055,0.770624,0.389743,0.818942,0.490272,0.346683,0.772327,0.39521,?
0.257486,0.808429,0.740443,0.264102,0.852368,?,?,?,0.305389,?
0.293414,0.791826,0.774648,0.292308,0.83844,0.642023,0.579474,0.774843,0.299401,?
0.227545,0.680715,0.712274,0.112821,0.874652,0.785992,0.440032,0.67044,0.239521,?
0.275451,0.667944,0.686117,0.105128,0.952646,0.63035,0.585732,0.67044,0.323353,?
0.263472,0.657727,0.555332,0.092308,0.933148,0.618677,0.550688,0.664151,0.137725,?
0.257486,0.642401,0.440644,0.158974,0.064067,0.284047,0.523154,0.660377,0.215569,?
0.233532,0.637292,0.454728,0.128205,0.052925,0.552529,0.439299,0.665409,0.263473,?
0.245509,0.596424,0.555332,0.066667,0.963788,0.478599,0.404255,0.622642,0.221557,?
0.329342,0.555556,0.498994,0.097436,0.013928,0.55642,0.342929,0.584906,0.263473,?
0.341319,0.542784,0.503018,0.048718,0.027855,0.626459,0.419274,0.572327,0.341317,?
0.317366,0.582375,0.511066,0.128205,0.969359,0.396887,0.468085,0.601258,0.347305,?
0.287426,0.604087,0.517103,0.187179,0.966574,0.396887,0.341677,0.620126,0.353293,?
0.335331,0.641124,0.525151,0.323077,0.061281,0.143969,0.381727,0.650314,0.365269,?
0.323354,0.644955,0.629779,0.325641,0.818942,0.214008,0.319149,0.661635,0.323353,?
0.233534,0.650064,0.633803,0.402564,0.793872,0.311284,0.242804,0.655346,0.245509,?
0.233532,0.605364,0.617706,0.407692,0.75766,0.264591,0.193992,0.623899,0.221557,?
0.257486,0.59387,0.637827,0.417949,0.738162,0.315175,0.162703,0.593711,0.293413,?
0.251497,0.573436,0.706237,0.341026,0.816156,0.36965,0.216521,0.587421,0.305389,?
0.221557,0.588761,0.696177,0.353846,0.805014,0.439689,0.347935,0.577358,0.305389,?
0.215571,0.572158,0.643863,0.479487,0.746518,0.272374,0.376721,0.571069,0.299401,?
0.23952,0.530013,0.486921,0.569231,0.607242,0.272374,0.381727,0.540881,0.209581,?
0.287426,0.480204,0.420523,0.530769,0.314763,0.264591,0.359199,0.513208,0.245509,?
0.287426,0.455939,0.364185,0.615384,0.32312,0.447471,0.190238,0.475472,0.287425,?
0.2994,0.404853,0.501006,0.692307,0.350975,0.486381,0.274093,0.43522,0.323353,?
0.317366,0.429119,0.750503,0.615384,0.685237,0.455253,0.314143,0.420126,0.371257,?
0.317366,0.482759,0.82495,0.569231,0.729805,0.560311,0.406758,0.467925,0.353293,?
0.293412,0.54917,0.814889,0.592307,0.70195,0.677043,0.409262,0.524528,0.353293,?
0.287426,0.633461,0.828974,0.528205,0.715877,0.614786,0.491865,0.610063,0.353293,?
0.299402,0.727969,0.768612,0.507692,0.743733,0.618677,0.449312,0.691824,0.359281,?
0.281439,0.794381,0.712274,0.494872,0.749304,0.474708,0.450563,0.783648,0.359281,?
0.26946,0.833972,0.61167,0.505128,0.713092,0.330739,0.403004,0.826415,0.341317,?
0.233534,0.850575,0.531187,0.474359,0.615599,0.163424,0.420526,0.855346,0.311377,?
0.26946,0.846743,0.434608,0.430769,0.693593,0.062257,0.434293,0.860377,0.317365,?
0.2994,0.842912,0.372233,0.371795,0.197772,0.07393,0.485607,0.860377,0.347305,?
0.293414,0.812261,0.346076,0.34359,0.181058,0.264591,0.470588,0.838994,0.317365,?
0.245511,0.799489,0.394366,0.264102,0.08078,0.202335,0.466834,0.830189,0.335329,?
0.275449,0.821201,0.478873,0.210256,0.016713,0.299611,0.216521,0.831447,0.317365,?
0.299402,0.850575,0.571429,0.269231,0.896936,0.346304,0.166458,0.856604,0.317365,?
0.233534,0.869732,0.607646,0.323077,0.883008,0.311284,0.18398,0.871698,0.281437,?
0.197605,0.879949,0.629779,0.389743,0.852368,0.338521,0.219024,0.880503,0.293413,?
0.245509,0.881226,0.631791,0.466666,0.796657,0.416342,0.204005,0.877987,0.227545,?
0.239522,0.878672,0.663984,0.41282,0.78273,0.361868,0.236546,0.875472,0.281437,?
0.197605,0.879949,0.686117,0.382051,0.793872,0.373541,0.275344,0.856604,0.299401,?
0.269462,0.863346,0.609658,0.305128,0.935933,0.36965,0.302879,0.846541,0.275449,?
0.323354,0.877395,0.547284,0.287179,0.027855,0.361868,0.28035,0.875472,0.281437,?
0.317366,0.87484,0.537223,0.24359,1,0.264591,0.256571,0.89434,0.287425,?
0.281439,0.904215,0.529175,0.266667,0.958217,0.194553,0.317897,0.910692,0.323353,?
0.281439,0.890166,0.573441,0.25641,0.91922,0.291829,0.201502,0.895597,0.311377,?
0.335331,0.878672,0.583501,0.317949,0.927577,0.322957,0.20025,0.877987,0.299401,?
0.317366,0.826309,0.690141,0.351282,0.816156,0.33463,0.162703,0.83522,0.305389,?
0.263474,0.772669,0.676056,0.353846,0.83844,0.361868,0.206508,0.778616,0.329341,?
0.305389,0.731801,0.587525,0.261538,0.027855,0.381323,0.241552,0.735849,0.263473,?
0.335331,0.729246,0.462777,0.25641,0.038997,0.322957,0.216521,0.753459,0.317365,?
0.329342,0.729246,0.460765,0.274359,0.069638,0.256809,0.307885,0.749686,0.293413,?
0.197605,0.716475,0.480885,0.34359,0.155989,0.182879,0.31164,0.738365,0.155689,?
0.167665,0.697318,0.541247,0.361538,0.977716,0.136187,0.38423,0.71195,0.209581,?
0.221559,0.676884,0.551308,0.487179,0.649025,0.18677,0.349186,0.686792,0.215569,?
0.233534,0.670498,0.56338,0.505128,0.713092,0.143969,0.295369,0.675472,0.257485,?
0.215571,0.667944,0.531187,0.594871,0.64624,0.132296,0.289111,0.67673,0.257485,?
0.191619,0.667944,0.50503,0.592307,0.56546,0.225681,0.135169,0.684277,0.275449,?
0.281437,0.676884,0.394366,0.579487,0.451253,0.225681,0.178974,0.69434,0.287425,?
0.317366,0.651341,0.283702,0.517949,0.356546,0.389105,0.112641,0.677987,0.317365,?
0.335329,0.596424,0.203219,0.448718,0.231198,0.51751,0.251564,0.644025,0.317365,?
0.401197,0.528736,0.142857,0.307692,0.228412,0.614786,0.380476,0.579874,0.359281,?
0.431137,0.472542,0.114688,0.238461,0.189415,0.642023,0.456821,0.52327,0.365269,?
0.419162,0.411239,0.1167,0.241026,0.225627,0.649805,0.516896,0.469182,0.389222,?
0.425149,0.380587,0.150905,0.323077,0.211699,0.653696,0.604506,0.423899,0.359281,?
0.413174,0.374202,0.144869,0.382051,0.247911,0.583658,0.548185,0.412579,0.389222,?
0.455089,0.37037,0.205231,0.389743,0.259053,0.552529,0.50438,0.411321,0.407186,?
0.431139,0.383142,0.243461,0.433333,0.245125,0.486381,0.516896,0.411321,0.413174,?
0.407186,0.398467,0.267606,0.446154,0.278552,0.396887,0.55194,0.425157,0.401198,?
0.371257,0.398467,0.247485,0.428205,0.222841,0.420233,0.445557,0.431447,0.401198,?
0.401197,0.413793,0.269618,0.430769,0.261838,0.389105,0.401752,0.438994,0.407186,?
0.419161,0.438059,0.338028,0.41282,0.164345,0.2607,0.400501,0.456604,0.413174,?
0.431139,0.466156,0.346076,0.5,0.194986,0.291829,0.335419,0.475472,0.413174,?
0.401197,0.471264,0.430584,0.533333,0.194986,0.245136,0.300375,0.489308,0.401198,?
0.365271,0.518519,0.464789,0.646154,0.423398,0.357977,0.204005,0.522013,0.389222,?
0.377246,0.563218,0.448692,0.651282,0.45961,0.280156,0.231539,0.572327,0.347305,?
0.389221,0.577267,0.342052,0.607692,0.387187,0.385214,0.254068,0.597484,0.389222,?
0.383234,0.53129,0.237425,0.558974,0.295265,0.490272,0.282854,0.573585,0.389222,?
0.431139,0.466156,0.144869,0.55641,0.295265,0.618677,0.291615,0.516981,0.42515,?
0.389222,0.390805,0.211268,0.674359,0.292479,0.653696,0.453066,0.444025,0.437126,?
0.419161,0.372925,0.295775,0.776923,0.373259,0.696498,0.454318,0.393711,0.437126,?
0.365269,0.347382,0.305835,0.7,0.364903,0.490272,0.563204,0.387421,0.401198,?
0.401199,0.309068,0.366197,0.528205,0.29805,0.377432,0.509387,0.337107,0.371257,?
0.371257,0.288633,0.470825,0.446154,0.236769,0.202335,0.49562,0.300629,0.359281,?
0.341319,0.302682,0.537223,0.505128,0.818942,0.124514,0.506884,0.293082,0.353293,?
0.311379,0.351213,0.511066,0.620513,0.54039,0.439689,0.450563,0.359748,0.365269,?
0.359282,0.393359,0.400402,0.566666,0.320334,0.237354,0.481852,0.413836,0.39521,?
0.395211,0.404853,0.327968,0.484615,0.300836,0.342412,0.670839,0.422642,0.407186,?
0.353294,0.41507,0.380282,0.402564,0.272981,0.264591,0.69587,0.43522,0.389222,?
0.323354,0.404853,0.39839,0.45641,0.398329,0.245136,0.652065,0.425157,0.215569,?
0.317366,0.38825,0.408451,0.479487,0.270195,0.163424,0.627034,0.403774,0.365269,?
0.311379,0.395913,0.432596,0.584615,0.417827,0.264591,0.574468,0.415094,0.365269,?
0.305389,0.398467,0.474849,0.61282,0.364903,0.357977,0.563204,0.415094,0.353293,?
0.2994,0.392082,0.50503,0.607692,0.431755,0.264591,0.469337,0.415094,0.353293,?
0.323354,0.421456,0.480885,0.546154,0.373259,0.210117,0.361702,0.432704,0.281437,?
0.365269,0.452107,0.54326,0.538461,0.43454,0.11284,0.559449,0.47044,0.377246,?
0.293412,0.482759,0.462777,0.474359,0.183844,0.140078,0.71214,0.51195,0.383234,?
0.251497,0.545338,0.45674,0.361538,0.058496,0.194553,0.620776,0.559748,0.365269,?
0.317366,0.619413,0.400402,0.376923,0.158774,0.217899,0.618273,0.625157,0.377246,?
0.353292,0.697318,0.44668,0.338461,0.089136,0.229572,0.65582,0.706918,0.42515,?
0.341319,0.756066,0.476861,0.338461,0.036212,0.132296,0.709637,0.767296,0.413174,?
0.341319,0.791826,0.533199,0.415384,0.805014,0.097276,0.703379,0.798742,0.39521,?
0.353294,0.799489,0.595573,0.44359,0.704735,0.22179,0.509387,0.797484,0.401198,?
0.359281,0.793103,0.645875,0.407692,0.824513,0.361868,0.329161,0.779874,0.353293,?
0.305391,0.753512,0.61167,0.453846,0.805014,0.322957,0.355444,0.759748,0.305389,?
0.293414,0.708812,0.56338,0.458974,0.94429,0.050584,0.374218,0.718239,0.335329,?
0.341317,0.662835,0.503018,0.517949,0.337047,0.151751,0.403004,0.679245,0.341317,?
0.323352,0.627075,0.444668,0.528205,0.337047,0.206226,0.325407,0.650314,0.353293,?
0.323352,0.616858,0.384306,0.515384,0.359331,0.229572,0.563204,0.638994,0.347305,?
0.311379,0.618135,0.432596,0.535897,0.479109,0.116732,0.583229,0.63522,0.335329,?
0.317366,0.641124,0.450704,0.576923,0.626741,0.140078,0.734668,0.651572,0.371257,?
0.335331,0.642401,0.49497,0.587179,0.493036,0.217899,0.583229,0.661635,0.39521,?
0.329342,0.632184,0.476861,0.630769,0.479109,0.346304,0.428035,0.638994,0.389222,?
0.305389,0.592593,0.490946,0.710256,0.487465,0.420233,0.350438,0.605031,0.401198,?
0.32934,0.564496,0.466801,0.751282,0.509749,0.326848,0.374218,0.584906,0.353293,?
0.32934,0.510856,0.480885,0.789743,0.476323,0.501946,0.320401,0.540881,0.383234,?
0.359282,0.448276,0.492958,0.646154,0.423398,0.2607,0.441802,0.464151,0.347305,?
0.317366,0.444444,0.706237,0.561538,0.718663,0.509728,0.469337,0.425157,0.365269,?
0.347306,0.500639,0.758551,0.623077,0.67688,0.583658,0.40801,0.467925,0.353293,?
0.335331,0.553001,0.665996,0.664102,0.662953,0.540856,0.47184,0.530818,0.383234,?
0.335329,0.582375,0.567404,0.664102,0.629526,0.412451,0.425532,0.572327,0.383234,?
0.281437,0.586207,0.54326,0.674359,0.576602,0.33463,0.490613,0.583648,0.365269,?
0.299402,0.590038,0.49497,0.641025,0.607242,0.311284,0.480601,0.593711,0.329341,?
0.293414,0.583653,0.49497,0.651282,0.573816,0.206226,0.523154,0.591195,0.371257,?
0.311379,0.587484,0.529175,0.615384,0.534819,0.151751,0.481852,0.6,0.365269,?
0.2994,0.615581,0.557344,0.584615,0.54039,0.217899,0.629537,0.620126,0.371257,?
0.329342,0.669221,0.549296,0.630769,0.579387,0.299611,0.48811,0.655346,0.383234,?
0.347306,0.684547,0.422535,0.679487,0.493036,0.342412,0.441802,0.685535,0.407186,?
0.371257,0.624521,0.321932,0.820512,0.387187,0.505837,0.314143,0.650314,0.407186,?
0.383234,0.592593,0.412475,0.807692,0.420613,0.552529,0.331665,0.593711,0.431138,?
0.413174,0.568327,0.448692,0.743589,0.445682,0.377432,0.390488,0.578616,0.42515,?
0.389221,0.545338,0.418511,0.676923,0.473538,0.319066,0.454318,0.571069,0.42515,?
0.389222,0.535121,0.509054,0.658974,0.493036,0.202335,0.518148,0.542138,0.407186,?
