@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6'

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute APD numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.598801,0.287356,0.237425,0.410256,0.357977,0.414268,1
0.652694,0.168582,0.545272,0.289744,0.326848,0.465582,2
0.712573,0.744572,0.519115,0.289744,0.194553,0.185232,0
0.646706,0.731801,0.478873,0.479487,0.326848,0.051314,0
0.604791,0.639847,0.774648,0.548718,0.544747,0.628285,3
0.568863,0.743295,0.67002,0.35641,0.455253,0.538173,2
0.664669,0.899106,0.466801,0.605128,0.256809,0.444305,1
0.7006,0.849298,0.468813,0.65641,0.311284,0.261577,1
0.694609,0.808429,0.577465,0.538462,0.182879,0.339174,1
0.658681,0.772669,0.444668,0.405128,0.237354,0.342929,0
0.67066,0.747126,0.432596,0.397436,0.276265,0.237797,0
0.646706,0.729246,0.416499,0.423077,0.237354,0.32791,0
0.772455,0.39719,0.368209,0.674359,0.315175,0.309136,1
0.742515,0.398467,0.432596,0.569231,0.171206,0.603254,2
0.634731,0.651341,0.720322,0.564103,0.48249,0.478098,2
0.688621,0.409962,0.486921,0.520513,0.105058,0.479349,1
0.700598,0.670498,0.663984,0.55641,0.447471,0.312891,1
0.634729,0.641124,0.251509,0.68718,0.342412,0.356696,2
0.604791,0.808429,0.503018,0.541026,0.105058,0.458073,1
0.598801,0.817369,0.496982,0.566667,0.097276,0.38423,0
0.712573,0.807152,0.619718,0.392308,0.252918,0.20776,0
0.634729,0.768838,0.639839,0.535897,0.264591,0.212766,0
0.670658,0.738186,0.615694,0.533333,0.2607,0.196496,0
0.676646,0.684547,0.629779,0.538462,0.315175,0.205257,0
0.628743,0.621967,0.426559,0.212821,0.36965,0.409262,2
0.694611,0.369093,0.360161,0.597436,0.478599,0.326658,2
0.592814,0.563218,0.460765,0.515385,0.097276,0.783479,1
0.568863,0.527458,0.442656,0.510256,0.284047,0.713392,1
0.586826,0.498084,0.527163,0.55641,0.245136,0.429287,1
0.574851,0.475096,0.50503,0.605128,0.40856,0.387985,1
0.616766,0.426564,0.406439,0.687179,0.264591,0.307885,1
0.604791,0.324393,0.454728,0.628205,0.509728,0.428035,3
0.580838,0.34355,0.678068,0.523077,0.272374,0.69587,2
0.586826,0.378033,0.665996,0.520513,0.396887,0.536921,2
0.580839,0.417625,0.617706,0.584615,0.2607,0.618273,2
0.562876,0.453384,0.547284,0.566667,0.093385,0.326658,0
0.526946,0.425287,0.460765,0.538462,0.097276,0.49562,0
0.658683,0.324393,0.263581,0.430769,0.326848,0.617021,1
0.7006,0.266922,0.237425,0.335897,0.494163,0.356696,2
0.7006,0.238825,0.370221,0.35641,0.715953,0.336671,2
0.718561,0.232439,0.420523,0.451282,0.326848,0.416771,2
0.688623,0.242656,0.466801,0.489744,0.299611,0.48811,2
0.694611,0.249042,0.531187,0.433333,0.105058,0.541927,2
0.616766,0.329502,0.67002,0.45641,0.455253,0.360451,2
0.718563,0.707535,0.54326,0.31282,0.128405,0.148936,0
0.67066,0.715198,0.68008,0.451282,0.357977,0.09637,0
0.676646,0.701149,0.702213,0.497436,0.307393,0.111389,1
0.676646,0.771392,0.515091,0.461538,0.085603,0.206508,0
0.556886,0.596424,0.768612,0.705128,0.583658,0.650814,3
0.580839,0.690932,0.710262,0.458974,0.552529,0.667084,3
0.634731,0.93742,0.454728,0.579487,0.175097,0.362954,0
0.712575,0.822478,0.54326,0.61282,0.2607,0.372966,1
0.688621,0.795658,0.569417,0.464103,0.163424,0.376721,0
0.832335,0.365262,0.38833,0.748718,0.392996,0.347935,3
0.736526,0.209451,0.674044,0.246154,0.346304,0.381727,1
0.700598,0.398467,0.49497,0.633333,0.315175,0.60826,2
0.646706,0.430396,0.782696,0.633333,0.474708,0.503129,3
0.598803,0.512133,0.742455,0.702564,0.474708,0.531915,3
0.622753,0.533844,0.645875,0.7,0.354086,0.560701,2
0.634731,0.570881,0.770624,0.582051,0.614786,0.411765,3
0.652694,0.546616,0.784708,0.561538,0.478599,0.246558,1
0.676646,0.607918,0.720322,0.576923,0.529183,0.262829,2
0.706586,0.735632,0.637827,0.446154,0.151751,0.392991,0
0.616766,0.790549,0.535211,0.574359,0.143969,0.36796,0
0.646706,0.845466,0.515091,0.579487,0.210117,0.414268,0
0.628743,0.851852,0.517103,0.620513,0.291829,0.34418,1
0.676646,0.795658,0.653924,0.412821,0.284047,0.191489,1
0.682634,0.710089,0.627767,0.569231,0.249027,0.276596,0
0.682634,0.683269,0.60161,0.558974,0.202335,0.309136,1
0.628743,0.637292,0.496982,0.7,0.342412,0.31164,1
0.646706,0.636015,0.466801,0.707692,0.420233,0.314143,1
0.694611,0.648787,0.527163,0.676923,0.330739,0.28786,1
0.67066,0.670498,0.535211,0.689744,0.291829,0.36796,1
0.634731,0.689655,0.458752,0.692308,0.307393,0.295369,1
0.7006,0.703704,0.424547,0.671795,0.36965,0.297872,1
0.670658,0.721584,0.442656,0.682051,0.338521,0.251564,1
0.688623,0.717752,0.43662,0.679487,0.330739,0.271589,1
0.664671,0.725415,0.438632,0.684615,0.311284,0.227785,0
0.706586,0.742018,0.450704,0.630769,0.268482,0.306633,0
0.664671,0.619413,0.354125,0.374359,0.29572,0.564456,1
0.700598,0.56705,0.352113,0.435897,0.357977,0.414268,1
0.724549,0.499361,0.342052,0.433333,0.377432,0.436796,1
0.700598,0.418902,0.305835,0.528205,0.486381,0.364205,2
0.664671,0.47765,0.639839,0.374359,0.459144,0.225282,1
0.646706,0.490421,0.643863,0.492308,0.412451,0.206508,0
0.616766,0.481481,0.539236,0.535897,0.233463,0.216521,0
0.544911,0.395913,0.464789,0.535897,0.159533,0.594493,1
0.610779,0.367816,0.354125,0.510256,0.225681,0.79975,1
0.724551,0.283525,0.708249,0.361538,0.237354,0.579474,2
0.706586,0.713921,0.529175,0.317949,0.11284,0.155194,0
0.658683,0.702427,0.678068,0.461539,0.322957,0.212766,0
0.640719,0.712644,0.645875,0.458974,0.299611,0.185232,0
0.694611,0.734355,0.605634,0.425641,0.178988,0.257822,0
0.718563,0.793103,0.551308,0.458974,0.14786,0.265332,0
0.586826,0.582375,0.758551,0.584615,0.626459,0.544431,3
0.694609,0.781609,0.513078,0.374359,0.182879,0.411765,0
0.79042,0.394636,0.565392,0.730769,0.299611,0.553191,2
0.706586,0.323116,0.547284,0.720513,0.392996,0.380476,2
0.700598,0.315453,0.229376,0.471795,0.447471,0.529412,2
0.604791,0.347382,0.756539,0.661538,0.55642,0.501877,3
0.676646,0.679438,0.581489,0.602564,0.268482,0.297872,1
0.550899,0.613027,0.472837,0.2,0.466926,0.257822,2
0.694611,0.385696,0.503018,0.138462,0.463035,0.426783,2
0.706586,0.40613,0.551308,0.174359,0.505837,0.336671,2
0.682636,0.431673,0.557344,0.220513,0.51751,0.345432,2
0.688623,0.457216,0.623743,0.333333,0.490272,0.322904,1
0.754491,0.726692,0.555332,0.292308,0.319066,0.085106,0
0.658683,0.740741,0.519115,0.484615,0.202335,0.098874,0
0.670658,0.717752,0.668008,0.492308,0.346304,0.042553,0
0.688623,0.753512,0.561368,0.451282,0.105058,0.202753,0
0.682634,0.767561,0.56338,0.448718,0.105058,0.274093,0
0.724551,0.56705,0.458752,0.733333,0.470817,0.335419,1
0.688623,0.606641,0.474849,0.65641,0.249027,0.319149,1
0.706586,0.634738,0.527163,0.497436,0.101167,0.359199,1
0.688623,0.666667,0.396378,0.682051,0.291829,0.235294,1
0.7006,0.295019,0.460765,0.264103,0.233463,0.493116,1
0.7006,0.295019,0.60161,0.65641,0.389105,0.483104,2
0.748503,0.120051,0.372233,0.253846,0.762646,0.325407,3
0.67066,0.736909,0.625755,0.374359,0.256809,0.271589,0
0.628743,0.776501,0.511066,0.558974,0.007782,0.445557,0
0.658681,0.657727,0.547284,0.684615,0.229572,0.35169,1
0.724551,0.763729,0.418511,0.587179,0.198444,0.225282,0
0.694611,0.750958,0.432596,0.607692,0.2607,0.277847,0
0.682634,0.753512,0.406439,0.55641,0.18677,0.180225,0
0.742513,0.756066,0.392354,0.571795,0.287938,0.187735,0
0.694611,0.744572,0.416499,0.617949,0.299611,0.10388,0
0.634731,0.641124,0.472837,0.176923,0.36965,0.256571,1
0.592812,0.624521,0.496982,0.189744,0.303502,0.266583,1
0.526946,0.610473,0.513078,0.182051,0.361868,0.244055,1
0.772456,0.360153,0.480885,0.064103,0.459144,0.57572,3
0.748503,0.38825,0.490946,0.153846,0.354086,0.520651,2
0.712576,0.385696,0.44668,0.135898,0.439689,0.451815,2
0.682636,0.381865,0.480885,0.115385,0.44358,0.411765,2
0.760478,0.683269,0.384306,0.733333,0.463035,0.142678,1
0.754489,0.689655,0.434608,0.735897,0.354086,0.171464,1
0.712575,0.675607,0.458753,0.694872,0.326848,0.28035,1
0.760478,0.681992,0.482897,0.692308,0.303502,0.28786,1
0.736526,0.697318,0.527163,0.653846,0.315175,0.250313,1
0.724551,0.706258,0.496982,0.653846,0.342412,0.210263,1
0.718563,0.708812,0.486922,0.658974,0.381323,0.195244,1
0.730538,0.710089,0.452716,0.641026,0.354086,0.187735,0
0.646706,0.517241,0.810865,0.484615,0.661479,0.463079,3
0.706586,0.232439,0.716298,0.469231,0.357977,0.260325,2
0.694611,0.339719,0.631791,0.725641,0.303502,0.50438,2
0.706586,0.376756,0.684105,0.671795,0.428016,0.385482,2
0.760478,0.15198,0.756539,0.433333,0.175097,0.724656,3
0.688623,0.273308,0.820926,0.605128,0.412451,0.692115,3
0.712575,0.758621,0.432596,0.612821,0.256809,0.141427,0
0.664671,0.750958,0.460765,0.648718,0.268482,0.198999,0
0.67066,0.753512,0.442656,0.605128,0.233463,0.130163,0
0.706586,0.742018,0.422535,0.602564,0.245136,0.162703,0
0.682634,0.713921,0.448692,0.584615,0.182879,0.221527,0
0.676646,0.694764,0.392354,0.548718,0.206226,0.161452,0
0.748503,0.651341,0.293763,0.484615,0.264591,0.097622,0
0.754491,0.59387,0.382294,0.34359,0.322957,0.216521,1
0.718563,0.58493,0.490946,0.335897,0.396887,0.316646,1
0.742515,0.579821,0.625755,0.335897,0.229572,0.347935,1
0.604789,0.509579,0.55332,0.376923,0.081712,0.465582,1
0.646706,0.634738,0.420523,0.317949,0.155642,0.454318,1
0.652693,0.644955,0.43662,0.223077,0.299611,0.230288,1
0.646706,0.637292,0.462777,0.182051,0.455253,0.246558,1
0.646706,0.633461,0.472837,0.174359,0.36965,0.279099,1
0.76048,0.335888,0.60161,0.017949,0.692607,0.470588,3
0.658683,0.729246,0.555332,0.446154,0.245136,0.093867,0
0.688623,0.779055,0.476861,0.415385,0.062257,0.370463,0
0.742515,0.685824,0.450704,0.730769,0.346304,0.22403,1
0.736526,0.708812,0.450704,0.666667,0.322957,0.171464,0
0.73054,0.693487,0.466801,0.641026,0.319066,0.141427,0
0.718561,0.693487,0.488934,0.615385,0.249027,0.176471,0
0.724551,0.713921,0.511066,0.674359,0.252918,0.181477,0
0.724551,0.759898,0.537223,0.646154,0.307393,0.122653,0
0.682634,0.784163,0.549296,0.638462,0.346304,0.181477,0
0.820358,0.417625,0.62173,0.792308,0.677043,0.443054,3
0.778441,0.61175,0.269618,0.382051,0.385214,0.116395,1
0.718563,0.598978,0.635815,0.361538,0.303502,0.242804,1
0.712575,0.616858,0.617706,0.358974,0.280156,0.38423,0
0.694611,0.628352,0.676056,0.384615,0.252918,0.292866,0
0.580839,0.471264,0.653924,0.371795,0.233463,0.312891,1
0.628743,0.553001,0.486922,0.358974,0.046693,0.476846,1
0.646706,0.607918,0.416499,0.323077,0.066148,0.416771,1
0.688623,0.648787,0.422535,0.292308,0.167315,0.372966,0
0.682633,0.641124,0.450704,0.233333,0.319066,0.286608,1
0.586826,0.416347,0.418511,0.379487,0.214008,0.42428,2
0.706586,0.324393,0.609658,0,0.692607,0.387985,3
0.76048,0.532567,0.38833,0.671795,0.463035,0.334168,2
0.664671,0.731801,0.744467,0.410256,0.420233,0.355444,2
0.736526,0.798212,0.674044,0.476923,0.326848,0.35169,1
0.67066,0.547893,0.591549,0.328205,0.389105,0.428035,1
0.706586,0.523627,0.43662,0.346154,0.571984,0.345432,1
0.622754,0.713921,0.641851,0.412821,0.303502,0.250313,1
0.772455,0.632184,0.688129,0.617949,0.319066,0.267835,1
0.802393,0.61175,0.647887,0.635897,0.272374,0.265332,1
0.796406,0.569604,0.633803,0.720513,0.315175,0.305382,1
0.814371,0.524904,0.645875,0.871795,0.470817,0.28786,2
0.838321,0.453384,0.545272,1,0.696498,0.352941,3
0.766466,0.643678,0.653924,0.44359,0.206226,0.309136,0
0.664671,0.455939,0.408451,0.576923,0.22179,0.521902,2
0.592814,0.445722,0.45674,0.479487,0.276265,0.531915,2
0.616766,0.44189,0.434608,0.474359,0.167315,0.564456,2
0.658681,0.436782,0.44668,0.402564,0.136187,0.584481,2
0.670658,0.43295,0.430583,0.3,0.276265,0.584481,1
0.622754,0.421456,0.521127,0.210256,0.428016,0.380476,1
0.664671,0.444444,0.617706,0.220513,0.490272,0.294118,1
0.67066,0.453384,0.672032,0.269231,0.536965,0.26408,1
0.634731,0.454662,0.672032,0.320513,0.428016,0.299124,1
0.568863,0.482759,0.641851,0.635898,0.346304,0.516896,2
0.562876,0.464879,0.496982,0.551282,0.202335,0.503129,1
0.616766,0.346105,0.503018,0.117949,0.560311,0.361702,2
0.652694,0.780332,0.509054,0.453846,0.155642,0.267835,0
0.808383,0.519796,0.311871,0.482051,0.575875,0.299124,2
0.706586,0.657727,0.507042,0.510256,0.07393,0.332916,0
0.736526,0.664112,0.468813,0.605128,0.159533,0.336671,0
0.748503,0.735632,0.509054,0.682051,0.346304,0.09637,0
0.730538,0.800766,0.547284,0.635897,0.229572,0.230288,0
0.712575,0.670498,0.321932,0.548718,0.256809,0.146433,1
0.766466,0.772669,0.474849,0.653846,0.326848,0.171464,0
0.652694,0.533844,0.555332,0.323077,0.40856,0.380476,1
0.724551,0.719029,0.772636,0.517949,0.51751,0.202753,2
0.688621,0.725415,0.792757,0.448718,0.478599,0.302879,2
0.712575,0.748404,0.754527,0.479487,0.501946,0.320401,2
0.718563,0.750958,0.71831,0.569231,0.44358,0.32791,1
0.730538,0.735632,0.724346,0.617949,0.44358,0.272841,2
0.712575,0.357599,0.551308,0.623077,0.568093,0.491865,2
0.658683,0.41507,0.657948,0.692308,0.377432,0.496871,2
0.628741,0.45977,0.575453,0.653846,0.346304,0.561952,2
0.598803,0.43295,0.806841,0.68718,0.719844,0.489362,3
0.778441,0.684547,0.289738,0.471795,0.280156,0.113892,0
0.76048,0.823755,0.55332,0.638462,0.284047,0.185232,0
0.718561,0.650064,0.832998,0.448718,0.59144,0.260325,2
0.67066,0.637292,0.639839,0.515385,0.284047,0.406758,1
0.646706,0.564496,0.432596,0.489744,0.272374,0.291615,0
0.67066,0.569604,0.511066,0.361538,0.284047,0.271589,1
0.646706,0.570881,0.545272,0.417949,0.11284,0.356696,1
0.652694,0.554278,0.595573,0.382051,0.256809,0.360451,0
0.676646,0.546616,0.583501,0.389744,0.22179,0.300375,1
0.748503,0.721584,0.690141,0.633333,0.385214,0.342929,1
0.784431,0.655172,0.657948,0.664103,0.315175,0.324155,1
0.658681,0.252874,0.661972,0.492308,0.194553,0.428035,1
0.616766,0.440613,0.647887,0.466667,0.439689,0.52816,2
0.646706,0.492976,0.54326,0.569231,0.194553,0.595745,2
0.646706,0.514687,0.551308,0.664103,0.361868,0.538173,2
0.688621,0.508301,0.426559,0.666667,0.354086,0.440551,2
0.736526,0.443167,0.251509,0.766667,0.618677,0.291615,2
0.718563,0.386973,0.307847,0.720513,0.657588,0.362954,3
0.724551,0.494253,0.736418,0.625641,0.525292,0.685857,3
0.736526,0.553001,0.65996,0.666667,0.307393,0.56821,2
0.7006,0.545338,0.460765,0.666667,0.284047,0.590738,2
0.736526,0.422733,0.283702,0.669231,0.455253,0.514393,2
0.724551,0.381865,0.615694,0.679487,0.509728,0.439299,3
0.724551,0.791826,0.515091,0.469231,0.105058,0.173967,0
0.688623,0.750958,0.392354,0.389744,0.18677,0.062578,0
0.778443,0.553001,0.22334,0.379487,0.455253,0.229036,2
0.766466,0.59387,0.539235,0.469231,0.552529,0.178974,1
0.742513,0.83908,0.525151,0.528205,0.268482,0.316646,0
0.706586,0.833972,0.464789,0.517949,0.202335,0.320401,0
0.718563,0.831418,0.382294,0.564103,0.182879,0.302879,0
0.628743,0.606641,0.700201,0.458974,0.330739,0.232791,1
0.622754,0.624521,0.710262,0.44359,0.326848,0.297872,1
0.664671,0.639847,0.702213,0.453846,0.357977,0.30413,1
0.706586,0.536398,0.442656,0.371795,0.455253,0.290363,1
0.712575,0.555556,0.460765,0.35641,0.264591,0.299124,1
0.688621,0.618135,0.589537,0.325641,0.287938,0.249061,1
0.640718,0.666667,0.643863,0.374359,0.435798,0.28035,1
0.772453,0.690932,0.663984,0.705128,0.361868,0.279099,1
0.754491,0.733078,0.698189,0.474359,0.396887,0.421777,1
0.754489,0.753512,0.676056,0.55641,0.303502,0.354193,1
0.73054,0.753512,0.649899,0.530769,0.29572,0.307885,1
0.67066,0.34355,0.517103,0.415385,0.167315,0.553191,1
0.700598,0.315453,0.55332,0.492308,0.101167,0.449312,1
0.67066,0.266922,0.571429,0.505128,0.038911,0.536921,1
0.640718,0.249042,0.597586,0.492308,0.120623,0.540676,1
0.664669,0.260536,0.716298,0.502564,0.424125,0.336671,1
0.628743,0.251596,0.651911,0.587179,0.178988,0.409262,1
0.634731,0.270754,0.696177,0.546154,0.431907,0.342929,2
0.634731,0.353768,0.724346,0.489744,0.451362,0.379224,2
0.76048,0.312899,0.535211,0.815385,0.486381,0.418023,3
0.802396,0.309068,0.478873,0.887179,0.486381,0.698373,3
0.82036,0.278416,0.539236,0.917949,0.649805,0.765957,3
0.796406,0.297573,0.732394,0.733333,0.579767,0.881101,3
0.724551,0.394636,0.839034,0.638462,0.677043,0.609512,3
0.7006,0.785441,0.490946,0.451282,0.108949,0.28786,0
0.706586,0.770115,0.364185,0.630769,0.291829,0.171464,0
0.778443,0.837803,0.585513,0.489744,0.2607,0.307885,1
0.76048,0.785441,0.356137,0.674359,0.36965,0.153942,1
0.784431,0.800766,0.551308,0.576923,0.167315,0.289111,0
0.670658,0.592593,0.665996,0.464103,0.350195,0.312891,1
0.676646,0.55811,0.54326,0.317949,0.354086,0.299124,1
0.706586,0.530013,0.525151,0.323077,0.237354,0.404255,2
0.724549,0.574713,0.533199,0.335897,0.342412,0.295369,1
0.682634,0.572158,0.579477,0.361538,0.287938,0.316646,0
0.652693,0.734355,0.65996,0.51282,0.330739,0.201502,1
0.712575,0.731801,0.696177,0.566667,0.350195,0.204005,1
0.682633,0.754789,0.593561,0.517949,0.264591,0.320401,1
0.73054,0.739464,0.503018,0.589744,0.143969,0.330413,0
0.718563,0.704981,0.422535,0.446154,0.14786,0.211514,0
0.718561,0.319285,0.299799,0.387179,0.486381,0.465582,2
0.658681,0.323116,0.362173,0.366667,0.346304,0.548185,2
0.676646,0.33461,0.394366,0.397436,0.326848,0.414268,2
0.724551,0.344828,0.452716,0.364103,0.272374,0.57572,2
0.694609,0.346105,0.45674,0.451282,0.311284,0.489362,1
0.706586,0.295019,0.609658,0.464103,0.136187,0.564456,1
0.67066,0.59387,0.279678,0.448718,0.326848,0.123905,1
0.808383,0.524904,0.273642,0.517949,0.459144,0.198999,1
0.796406,0.435504,0.34004,0.692308,0.466926,0.232791,1
0.814371,0.348659,0.484909,0.812821,0.51751,0.257822,1
0.868263,0.326948,0.583501,0.710256,0.280156,0.276596,1
0.844311,0.315453,0.569417,0.689744,0.404669,0.325407,1
0.646706,0.748404,0.480885,0.410256,0.136187,0.453066,0
0.706586,0.736909,0.386318,0.48718,0.081712,0.483104,0
0.760478,0.721584,0.366197,0.489744,0.140078,0.277847,0
0.778443,0.605364,0.22334,0.405128,0.365759,0.211514,1
0.748503,0.810983,0.490946,0.630769,0.2607,0.175219,0
0.748503,0.809706,0.368209,0.61282,0.272374,0.201502,0
0.742515,0.831418,0.537223,0.489744,0.101167,0.436796,1
0.676646,0.561941,0.744467,0.517949,0.357977,0.32791,1
0.640719,0.60281,0.503018,0.548718,0.077821,0.39174,1
0.706586,0.702427,0.682093,0.451282,0.190661,0.515645,2
0.748501,0.721584,0.454728,0.607692,0.202335,0.251564,0
0.73054,0.698595,0.414487,0.541026,0.225681,0.221527,0
0.736526,0.730524,0.486921,0.446154,0.101167,0.227785,0
0.736526,0.314176,0.27163,0.369231,0.642023,0.556946,3
0.766466,0.312899,0.255533,0.361538,0.618677,0.613267,2
0.556886,0.736909,0.559356,0.315385,0.330739,0.460576,1
0.538923,0.726692,0.503018,0.297436,0.132296,0.394243,0
0.532936,0.702427,0.448692,0.358974,0.062257,0.339174,0
0.538923,0.681992,0.432596,0.369231,0.108949,0.326658,0
0.574851,0.65645,0.321932,0.397436,0.178988,0.461827,0
0.748503,0.706258,0.313883,0.530769,0.225681,0.175219,0
0.766466,0.655172,0.241449,0.469231,0.354086,0.126408,1
0.79042,0.822478,0.569417,0.551282,0.182879,0.339174,1
0.688623,0.581098,0.692153,0.476923,0.365759,0.315394,1
0.838323,0.8659,0.452716,0.253846,0.241245,0.170213,0
0.748501,0.833972,0.448692,0.261539,0.190661,0.330413,0
0.826346,0.435504,0.249497,0.730769,0.700389,0.520651,3
0.820358,0.41507,0.293763,0.605128,0.571984,0.473091,3
0.802395,0.378033,0.331992,0.584615,0.571984,0.544431,3
0.754491,0.371648,0.331992,0.523077,0.389105,0.604506,3
0.712575,0.342273,0.285714,0.369231,0.575875,0.583229,3
0.604791,0.716475,0.71831,0.474359,0.529183,0.546934,2
0.574851,0.744572,0.680081,0.428205,0.280156,0.479349,2
0.550899,0.744572,0.61167,0.402564,0.361868,0.379224,1
0.580839,0.713921,0.525151,0.297436,0.229572,0.30413,0
0.736526,0.828863,0.56338,0.54359,0.085603,0.42428,1
0.742515,0.840358,0.519115,0.523077,0.038911,0.541927,0
0.784431,0.802043,0.533199,0.658974,0.287938,0.322904,1
0.772453,0.784163,0.527163,0.65641,0.249027,0.415519,1
0.706586,0.693487,0.529175,0.407692,0.108949,0.445557,0
0.718563,0.661558,0.631791,0.515385,0.093385,0.231539,0
0.748503,0.897829,0.466801,0.192308,0.291829,0.235294,0
0.796406,0.888889,0.635815,0.297436,0.330739,0.221527,0
0.802395,0.87484,0.579477,0.274359,0.311284,0.177722,0
0.84431,0.855683,0.470825,0.261538,0.229572,0.162703,1
0.808383,0.526181,0.158954,0.702564,0.715953,0.459324,3
0.808381,0.457216,0.167002,0.723077,0.719844,0.515645,3
0.568863,0.740741,0.676056,0.479487,0.36965,0.435544,2
0.676646,0.715198,0.458753,0.433333,0.241245,0.142678,0
0.664671,0.765006,0.498994,0.412821,0.027237,0.365457,0
0.808383,0.818646,0.537223,0.648718,0.319066,0.271589,1
0.796406,0.772669,0.579477,0.6,0.264591,0.285357,1
0.78443,0.750958,0.569417,0.479487,0.128405,0.436796,1
0.772455,0.726692,0.54326,0.464103,0.18677,0.433041,0
0.712575,0.47765,0.68008,0.44359,0.400778,0.235294,1
0.748503,0.680715,0.645875,0.469231,0.11284,0.342929,1
0.76048,0.722861,0.529175,0.489744,0.101167,0.541927,0
0.73054,0.704981,0.492958,0.446154,0.093385,0.549437,0
0.754491,0.690932,0.424547,0.451282,0.128405,0.453066,0
0.754489,0.717752,0.480885,0.576923,0.151751,0.341677,0
0.778441,0.819923,0.386318,0.192308,0.389105,0.285357,1
0.78443,0.858238,0.428571,0.179487,0.361868,0.209011,1
0.718563,0.904215,0.571429,0.225641,0.319066,0.249061,0
0.724551,0.909323,0.589537,0.271795,0.315175,0.196496,0
0.82036,0.864623,0.496982,0.233333,0.175097,0.245307,0
0.724551,0.799489,0.482897,0.364103,0.101167,0.31164,0
0.814371,0.588761,0.231388,0.728205,0.684825,0.44806,3
0.682636,0.615581,0.762575,0.505128,0.599222,0.390488,2
0.712575,0.720307,0.555332,0.4,0.077821,0.170404,0
0.754491,0.50447,0.65996,0.320513,0.404669,0.255319,1
0.76048,0.735632,0.511066,0.446154,0.11284,0.381727,1
0.718561,0.679438,0.649899,0.430769,0.264591,0.337922,0
0.712575,0.722861,0.545272,0.607692,0.256809,0.337922,0
0.76048,0.716475,0.466801,0.466667,0.097276,0.369212,0
0.748503,0.775223,0.426559,0.253846,0.322957,0.39174,1
0.688623,0.756066,0.301811,0.605128,0.404669,0.232791,1
0.724551,0.717752,0.267606,0.635897,0.478599,0.249061,2
0.78443,0.675607,0.227364,0.71282,0.536965,0.352941,2
0.808383,0.633461,0.235412,0.715385,0.673152,0.389237,3
0.628743,0.678161,0.762575,0.512821,0.599222,0.423029,3
0.694611,0.756066,0.454728,0.392308,0.097276,0.499374,0
0.748503,0.826309,0.583501,0.525641,0.225681,0.361702,0
0.79042,0.837803,0.533199,0.548718,0.097276,0.401752,0
0.73054,0.703704,0.529175,0.430769,0.167315,0.414268,0
0.814371,0.581098,0.597585,0.65641,0.311284,0.387985,1
0.886226,0.537676,0.478873,0.7,0.206226,0.345432,2
0.778443,0.667944,0.605634,0.658974,0.439689,0.322904,2
0.778443,0.687101,0.585513,0.615385,0.36965,0.392991,1
0.802395,0.735632,0.643863,0.61282,0.319066,0.382979,1
0.784431,0.767561,0.734406,0.517949,0.416342,0.28035,1
0.766466,0.795658,0.726358,0.471795,0.478599,0.312891,1
0.808383,0.536398,0.712274,0.433333,0.268482,0.310388,1
0.772455,0.662835,0.555332,0.282051,0.225681,0.259074,0
0.79042,0.678161,0.591549,0.274359,0.268482,0.219024,0
0.766466,0.689655,0.639839,0.323077,0.245136,0.232791,0
0.724551,0.719029,0.573441,0.523077,0.214008,0.234043,0
