@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R1,5,8'

@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute APD numeric
@attribute ATMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.372925,0.428571,0.546154,0.155642,0.699625,0.45509,3
0.363985,0.468813,0.646154,0.202335,0.669587,0.42515,3
0.389527,0.454728,0.697436,0.350195,0.669587,0.449102,3
0.385696,0.386318,0.607692,0.400778,0.625782,0.449102,2
0.332056,0.342052,0.415385,0.326848,0.531915,0.461078,2
0.288633,0.406439,0.287179,0.354086,0.494368,0.443114,2
0.305236,0.529175,0.325641,0.202335,0.546934,0.467066,2
0.329502,0.62173,0.338462,0.159533,0.619524,0.45509,2
0.386973,0.692153,0.364103,0.202335,0.579474,0.449102,1
0.449553,0.70825,0.417949,0.245136,0.501877,0.449102,1
0.519796,0.649899,0.417949,0.33463,0.382979,0.401198,1
0.57599,0.541247,0.466667,0.202335,0.418023,0.365269,1
0.600255,0.424547,0.525641,0.077821,0.455569,0.311377,1
0.601533,0.336016,0.561538,0.214008,0.435544,0.347305,1
0.572158,0.241449,0.6,0.439689,0.261577,0.377246,2
0.517241,0.183099,0.548718,0.552529,0.382979,0.407186,3
0.430396,0.108652,0.558974,0.645914,0.496871,0.443114,3
0.357599,0.142857,0.623077,0.743191,0.515645,0.467066,3
0.298851,0.181086,0.558974,0.789883,0.642053,0.42515,3
0.261814,0.325956,0.628205,0.708171,0.707134,0.39521,3
0.289911,0.454728,0.75641,0.40856,0.75219,0.467066,3
0.337165,0.39839,0.741026,0.459144,0.684606,0.479042,3
0.357599,0.370221,0.584615,0.361868,0.60826,0.473054,2
0.342273,0.366197,0.464103,0.350195,0.61577,0.443114,2
0.283525,0.342052,0.302564,0.33463,0.548185,0.443114,2
0.208174,0.418511,0.274359,0.447471,0.441802,0.45509,3
0.222222,0.535211,0.466667,0.474708,0.633292,0.45509,3
0.318008,0.595573,0.697436,0.225681,0.808511,0.431138,3
0.367816,0.444668,0.68718,0.385214,0.594493,0.437126,2
0.383142,0.331992,0.507692,0.319066,0.548185,0.461078,2
0.344828,0.336016,0.382051,0.459144,0.496871,0.45509,2
0.348659,0.507042,0.484615,0.404669,0.440551,0.461078,2
0.39719,0.571429,0.607692,0.194553,0.598248,0.383234,2
0.444444,0.609658,0.669231,0.451362,0.435544,0.407186,2
0.485313,0.484909,0.635897,0.307393,0.463079,0.383234,2
0.49553,0.356137,0.602564,0.365759,0.438048,0.437126,2
0.445722,0.189135,0.510256,0.540856,0.301627,0.443114,2
0.326948,0.082495,0.484615,0.684825,0.385482,0.461078,3
0.215837,0.162978,0.5,0.859922,0.548185,0.431138,3
0.187739,0.336016,0.628205,0.400778,0.669587,0.467066,3
0.195402,0.404427,0.617949,0.385214,0.802253,0.45509,3
0.224777,0.519115,0.658974,0.264591,0.755945,0.45509,2
0.274585,0.585513,0.75641,0.478599,0.590738,0.413174,3
0.309068,0.559356,0.789744,0.478599,0.624531,0.413174,2
0.348659,0.551308,0.735897,0.416342,0.476846,0.42515,2
0.402299,0.682093,0.612821,0.330739,0.513141,0.431138,2
0.471264,0.724346,0.592308,0.447471,0.395494,0.413174,2
0.500639,0.515091,0.651282,0.326848,0.47184,0.39521,2
0.464879,0.311871,0.758974,0.459144,0.366708,0.413174,2
0.418902,0.38833,0.779487,0.653696,0.34418,0.419162,2
0.446999,0.551308,0.638462,0.268482,0.479349,0.449102,2
0.481481,0.517103,0.548718,0.268482,0.460576,0.45509,2
0.480204,0.484909,0.553846,0.190661,0.49562,0.443114,2
0.458493,0.31992,0.61282,0.365759,0.463079,0.443114,2
0.408685,0.323944,0.758974,0.540856,0.397997,0.42515,2
0.383142,0.392354,0.725641,0.521401,0.40801,0.467066,2
0.366539,0.517103,0.633333,0.319066,0.518148,0.443114,3
0.346105,0.547284,0.541026,0.217899,0.928661,0.443114,3
0.292465,0.613682,0.358974,0.151751,0.793492,0.419162,3
0.342273,0.708249,0.553846,0.404669,0.633292,0.42515,3
0.413793,0.432596,0.774359,0.455253,0.612015,0.437126,3
0.314176,0.046278,0.676923,0.661479,0.63204,0.467066,3
0.178799,0.199195,0.771795,0.824903,0.581977,0.491018,3
0.103448,0.44668,0.779487,0.661479,0.723404,0.520958,3
0.117497,0.309859,0.68718,0.529183,0.798498,0.479042,3
0.09834,0.392354,0.869231,0.51751,0.690864,0.491018,3
0.135377,0.531187,0.828205,0.7393,0.670839,0.45509,3
0.212005,0.633803,0.774359,0.579767,0.715895,0.443114,3
0.297573,0.67002,0.612821,0.389105,0.819775,0.419162,3
0.375479,0.678068,0.535897,0.241245,0.718398,0.45509,2
0.430396,0.645875,0.464103,0.264591,0.638298,0.39521,2
0.464879,0.643863,0.428205,0.29572,0.576971,0.323353,2
0.500639,0.668008,0.364103,0.392996,0.647059,0.353293,2
0.544061,0.696177,0.330769,0.455253,0.49562,0.377246,2
0.60281,0.696177,0.389744,0.447471,0.389237,0.371257,2
0.646232,0.712274,0.376923,0.396887,0.421777,0.365269,2
0.698595,0.700201,0.328205,0.447471,0.459324,0.377246,2
0.750958,0.676056,0.341026,0.459144,0.426783,0.407186,2
0.775223,0.60161,0.435897,0.287938,0.524406,0.377246,1
0.780332,0.573441,0.533333,0.245136,0.443054,0.383234,1
0.773946,0.492958,0.597436,0.280156,0.441802,0.383234,1
0.731801,0.404427,0.71282,0.33463,0.468085,0.377246,2
0.666667,0.311871,0.728205,0.451362,0.508135,0.371257,3
0.62963,0.350101,0.697436,0.501946,0.515645,0.419162,2
0.63857,0.426559,0.553846,0.404669,0.549437,0.413174,2
0.652618,0.420523,0.474359,0.424125,0.480601,0.431138,2
0.650064,0.50503,0.44359,0.229572,0.600751,0.329341,2
0.623244,0.511066,0.428205,0.194553,0.598248,0.347305,2
0.56705,0.406439,0.546154,0.249027,0.705882,0.389222,2
0.491699,0.279678,0.682051,0.416342,0.496871,0.353293,2
0.403576,0.211268,0.684615,0.657588,0.406758,0.365269,3
0.357599,0.350101,0.720513,0.451362,0.649562,0.431138,3
0.344828,0.448692,0.751282,0.459144,0.927409,0.443114,3
0.342273,0.496982,0.771795,0.463035,0.822278,0.42515,3
0.315453,0.251509,0.730769,0.478599,0.693367,0.407186,3
0.183908,0.325956,0.853846,0.692607,0.594493,0.449102,3
0.291188,0.704225,0.915385,0.708171,0.63204,0.407186,3
0.372925,0.597586,0.823077,0.564202,0.53567,0.413174,3
0.407407,0.525151,0.748718,0.377432,0.569462,0.341317,3
0.434227,0.551308,0.723077,0.404669,0.610763,0.359281,3
0.462324,0.583501,0.594872,0.338521,0.553191,0.347305,2
0.524904,0.661972,0.553846,0.431907,0.555695,0.359281,2
0.574713,0.657948,0.561538,0.509728,0.580726,0.293413,3
0.659004,0.593561,0.65641,0.381323,0.668335,0.365269,3
0.693487,0.464789,0.607692,0.276265,0.643304,0.371257,3
0.660281,0.160966,0.594872,0.494163,0.596996,0.377246,3
0.537676,0.05835,0.561538,0.797665,0.42428,0.389222,3
0.478927,0.372233,0.766667,0.44358,0.64831,0.437126,3
0.538953,0.496982,0.923077,0.486381,0.565707,0.467066,3
0.607918,0.527163,0.925641,0.677043,0.607009,0.353293,3
0.664112,0.472837,0.741026,0.470817,0.834793,0.45509,3
0.642401,0.317907,0.494872,0.350195,0.790989,0.437126,3
0.573436,0.406439,0.417949,0.124514,0.773467,0.401198,2
0.639847,0.641851,0.489744,0.361868,0.603254,0.401198,2
0.715198,0.549296,0.571795,0.233463,0.484355,0.281437,2
0.724138,0.331992,0.446154,0.140078,0.604506,0.311377,2
0.628352,0.156942,0.279487,0.548638,0.438048,0.407186,2
0.466156,0.100604,0.346154,0.66537,0.389237,0.437126,3
0.411239,0.28169,0.717949,0.498054,0.445557,0.467066,2
0.444444,0.422535,0.733333,0.40856,0.413016,0.473054,2
0.404853,0.245473,0.423077,0.338521,0.546934,0.449102,3
0.328225,0.217304,0.625641,0.494163,0.581977,0.473054,3
0.38825,0.426559,0.9,0.684825,0.503129,0.443114,3
0.49553,0.468813,0.874359,0.626459,0.59199,0.443114,3
0.535121,0.323944,0.558974,0.486381,0.603254,0.449102,2
0.41507,0.217304,0.389744,0.470817,0.571965,0.449102,2
0.326948,0.34004,0.553846,0.44358,0.524406,0.473054,3
0.339719,0.535211,0.707692,0.44358,0.622028,0.413174,3
0.430396,0.71831,0.733333,0.525292,0.622028,0.407186,3
0.515964,0.61167,0.676923,0.540856,0.533166,0.383234,2
0.515964,0.382294,0.664103,0.424125,0.469337,0.39521,2
0.455939,0.275654,0.679487,0.36965,0.36796,0.389222,2
0.41507,0.34004,0.710256,0.540856,0.36796,0.407186,2
0.427842,0.623742,0.697436,0.357977,0.372966,0.39521,2
0.472542,0.573441,0.653846,0.322957,0.399249,0.431138,2
0.480204,0.496982,0.520513,0.264591,0.434293,0.407186,1
0.526181,0.593561,0.517949,0.225681,0.423029,0.419162,1
0.563218,0.647887,0.566667,0.346304,0.449312,0.431138,1
0.60281,0.641851,0.589744,0.389105,0.321652,0.419162,2
0.606641,0.476861,0.546154,0.182879,0.418023,0.383234,1
0.545338,0.269618,0.384615,0.354086,0.454318,0.371257,1
0.46871,0.259557,0.133333,0.385214,0.411765,0.389222,1
0.469987,0.392354,0.107692,0.474708,0.269086,0.39521,2
0.533844,0.486922,0.125641,0.447471,0.415519,0.377246,2
0.565773,0.519115,0.202564,0.373541,0.446809,0.371257,2
0.57599,0.569417,0.284615,0.252918,0.520651,0.365269,1
0.583653,0.571429,0.323077,0.210117,0.40801,0.329341,1
0.55811,0.595573,0.333333,0.315175,0.501877,0.359281,1
0.519796,0.607646,0.387179,0.307393,0.356696,0.281437,1
0.458493,0.569417,0.505128,0.167315,0.498123,0.293413,1
0.37931,0.444668,0.615385,0.22179,0.571965,0.245509,1
0.315453,0.406439,0.633333,0.315175,0.325407,0.311377,1
0.303959,0.376258,0.658974,0.447471,0.352941,0.311377,2
0.328225,0.370221,0.658974,0.361868,0.366708,0.365269,2
0.357599,0.358149,0.648718,0.381323,0.475594,0.359281,2
0.365262,0.386318,0.64359,0.361868,0.566959,0.365269,2
0.367816,0.468813,0.6,0.287938,0.60826,0.329341,2
0.367816,0.559356,0.558974,0.249027,0.556946,0.323353,2
0.402299,0.507042,0.64359,0.194553,0.612015,0.329341,2
0.411239,0.279678,0.746154,0.552529,0.390488,0.377246,2
0.371648,0.265594,0.702564,0.817121,0.362954,0.437126,3
0.390805,0.434608,0.648718,0.490272,0.593242,0.407186,3
0.372925,0.400402,0.479487,0.233463,0.662078,0.275449,3
0.323116,0.531187,0.553846,0.801556,0.685857,0.497006,3
0.485313,0.67002,0.71282,0.509728,0.723404,0.329341,3
0.590038,0.549296,0.741026,0.51751,0.683354,0.263473,3
0.679438,0.50503,0.697436,0.466926,0.68836,0.413174,3
0.733078,0.515091,0.638462,0.303502,0.599499,0.365269,3
0.791826,0.486921,0.541026,0.2607,0.630788,0.341317,2
0.780332,0.327968,0.558974,0.143969,0.683354,0.371257,2
0.699872,0.231388,0.584615,0.455253,0.484355,0.407186,2
0.563218,0,0.530769,0.700389,0.409262,0.413174,3
0.446999,0.084507,0.715385,0.88716,0.602003,0.401198,3
0.399745,0.110664,0.764103,0.856031,0.803504,0.449102,3
0.381865,0.267606,0.807692,0.715953,0.722153,0.461078,3
0.434227,0.356137,0.876923,0.595331,0.708385,0.473054,3
0.41507,0.287726,0.669231,0.521401,0.68836,0.45509,3
0.39719,0.452716,0.774359,0.696498,0.534418,0.497006,3
0.503193,0.50503,0.674359,0.459144,0.604506,0.431138,3
0.517241,0.356137,0.630769,0.322957,0.617021,0.431138,2
0.50447,0.305835,0.561538,0.361868,0.543179,0.443114,2
0.416347,0.22334,0.433333,0.486381,0.486859,0.413174,2
0.302682,0.350101,0.664103,0.381323,0.451815,0.42515,2
0.321839,0.466801,0.923077,0.782101,0.410513,0.443114,3
0.380587,0.488934,0.953846,0.688716,0.653317,0.413174,3
0.453384,0.569416,0.838461,0.509728,0.518148,0.431138,2
0.485313,0.334004,0.674359,0.377432,0.515645,0.413174,2
0.386973,0.078471,0.689744,0.684825,0.355444,0.431138,3
0.273308,0.134809,0.684615,0.875486,0.509387,0.431138,3
0.240102,0.247485,0.797436,0.536965,0.678348,0.473054,3
0.238825,0.382294,0.833333,0.731518,0.637046,0.383234,3
0.464879,0.653924,0.612821,0.48249,0.170404,0.39521,3
0.556833,0.547284,0.641026,0.412451,0.574468,0.317365,3
0.61175,0.458752,0.653846,0.291829,0.633292,0.365269,2
0.614304,0.336016,0.653846,0.365759,0.581977,0.371257,2
0.55811,0.146881,0.612821,0.501946,0.46433,0.389222,3
0.490421,0.156942,0.720513,0.828794,0.423029,0.443114,3
0.541507,0.458752,0.74359,0.490272,0.707134,0.437126,3
0.58493,0.410463,0.384615,0.245136,0.748436,0.413174,2
0.578544,0.390342,0.389744,0.264591,0.612015,0.383234,2
0.583653,0.402414,0.45641,0.178988,0.622028,0.413174,2
0.579821,0.38833,0.441026,0.252918,0.548185,0.413174,2
0.591315,0.38833,0.405128,0.190661,0.583229,0.389222,2
0.532567,0.255533,0.310256,0.431907,0.474343,0.39521,2
0.475096,0.193159,0.353846,0.396887,0.352941,0.419162,2
0.403576,0.167002,0.279487,0.649805,0.326658,0.42515,2
0.36143,0.207243,0.307692,0.525292,0.317897,0.437126,2
0.366539,0.28169,0.410256,0.455253,0.426783,0.437126,2
0.371648,0.303823,0.507692,0.2607,0.525657,0.371257,2
0.335888,0.348088,0.507692,0.303502,0.570713,0.419162,2
0.296296,0.390342,0.453846,0.280156,0.623279,0.419162,2
0.257982,0.400402,0.505128,0.272374,0.503129,0.383234,2
0.243934,0.432596,0.551282,0.07393,0.544431,0.365269,2
0.251596,0.394366,0.589744,0.307393,0.580726,0.42515,2
0.259259,0.396378,0.582051,0.198444,0.531915,0.413174,2
0.265645,0.360161,0.564103,0.280156,0.55194,0.413174,1
0.288633,0.297787,0.48718,0.2607,0.460576,0.437126,1
0.264368,0.346076,0.492308,0.225681,0.456821,0.39521,2
0.257982,0.366197,0.438462,0.392996,0.405507,0.407186,1
0.272031,0.45674,0.423077,0.11284,0.490613,0.371257,1
0.293742,0.537223,0.366667,0.093385,0.501877,0.383234,1
0.340996,0.655936,0.410256,0.062257,0.534418,0.389222,2
0.394636,0.72837,0.461538,0.198444,0.627034,0.359281,2
0.439336,0.700201,0.469231,0.501946,0.458073,0.323353,2
0.44189,0.541247,0.520513,0.22179,0.475594,0.323353,2
0.401022,0.277666,0.515385,0.326848,0.49562,0.329341,1
0.328225,0.108652,0.417949,0.509728,0.251564,0.365269,2
0.275862,0.142857,0.415385,0.669261,0.296621,0.383234,3
0.252874,0.21328,0.502564,0.55642,0.559449,0.437126,3
0.255428,0.207243,0.582051,0.509728,0.657071,0.437126,3
0.240102,0.215292,0.492308,0.564202,0.524406,0.42515,3
0.224777,0.303823,0.523077,0.669261,0.466834,0.365269,2
0.247765,0.374245,0.720513,0.466926,0.494368,0.413174,2
0.269476,0.342052,0.68718,0.642023,0.473091,0.39521,2
0.255428,0.396378,0.684615,0.392996,0.446809,0.347305,2
0.260536,0.404427,0.68718,0.439689,0.429287,0.39521,2
0.268199,0.527163,0.769231,0.498054,0.330413,0.371257,2
0.318008,0.539235,0.8,0.525292,0.342929,0.389222,2
0.320562,0.32998,0.794872,0.521401,0.31164,0.377246,2
0.321839,0.299799,0.712821,0.575875,0.413016,0.39521,3
0.311622,0.227364,0.633333,0.51751,0.466834,0.437126,3
0.310345,0.231388,0.479487,0.571984,0.515645,0.449102,3
0.296296,0.227364,0.402564,0.509728,0.573217,0.419162,2
0.286079,0.241449,0.341026,0.463035,0.485607,0.413174,2
0.277139,0.28169,0.294872,0.428016,0.584481,0.431138,2
0.302682,0.257545,0.376923,0.365759,0.543179,0.39521,2
0.312899,0.295775,0.330769,0.342412,0.571965,0.413174,2
0.318008,0.317907,0.294872,0.404669,0.430538,0.389222,2
0.329502,0.334004,0.282051,0.350195,0.468085,0.413174,2
0.363985,0.380282,0.289744,0.249027,0.473091,0.39521,1
0.39719,0.452716,0.307692,0.229572,0.450563,0.407186,2
0.444444,0.547284,0.366667,0.140078,0.521902,0.389222,1
0.485313,0.537223,0.446154,0.085603,0.59199,0.431138,1
0.51341,0.561368,0.497436,0.105058,0.555695,0.389222,1
0.546616,0.661972,0.594872,0.361868,0.449312,0.269461,2
0.592593,0.688129,0.630769,0.490272,0.395494,0.323353,2
0.633461,0.698189,0.605128,0.466926,0.43179,0.299401,2
0.702427,0.746479,0.45641,0.509728,0.31164,0.365269,2
0.775223,0.712274,0.479487,0.498054,0.468085,0.377246,1
0.83014,0.605634,0.502564,0.276265,0.387985,0.359281,1
0.863346,0.474849,0.546154,0.151751,0.414268,0.347305,1
0.840358,0.297787,0.558974,0.276265,0.335419,0.371257,1
0.794381,0.229376,0.561538,0.509728,0.181477,0.323353,2
0.758621,0.269618,0.658974,0.536965,0.371715,0.42515,2
0.726692,0.27163,0.669231,0.459144,0.381727,0.437126,2
0.676884,0.245473,0.615385,0.509728,0.370463,0.449102,2
0.625798,0.279678,0.610256,0.44358,0.499374,0.443114,3
0.587484,0.269618,0.55641,0.330739,0.628285,0.449102,3
0.545338,0.297787,0.610256,0.412451,0.650814,0.45509,2
0.532567,0.368209,0.582051,0.315175,0.633292,0.431138,2
0.536398,0.412475,0.602564,0.280156,0.693367,0.431138,2
0.527458,0.315895,0.561538,0.272374,0.570713,0.431138,2
0.498084,0.319919,0.646154,0.36965,0.478098,0.461078,2
0.515964,0.43662,0.638462,0.291829,0.439299,0.449102,1
0.515964,0.396378,0.530769,0.217899,0.413016,0.42515,1
0.496807,0.360161,0.44359,0.237354,0.458073,0.42515,1
0.469987,0.327968,0.433333,0.252918,0.438048,0.42515,1
0.448276,0.31992,0.425641,0.319066,0.385482,0.461078,2
0.426564,0.331992,0.48718,0.315175,0.44806,0.461078,2
0.440613,0.331992,0.579487,0.463035,0.316646,0.437126,1
0.464879,0.402414,0.651282,0.381323,0.350438,0.473054,2
0.509579,0.50503,0.65641,0.396887,0.34418,0.437126,1
0.55811,0.545272,0.651282,0.330739,0.30413,0.383234,1
0.551724,0.309859,0.64359,0.412451,0.352941,0.383234,2
0.448276,0.112676,0.658974,0.684825,0.262829,0.401198,3
0.344828,0.130785,0.623077,0.848249,0.548185,0.383234,3
0.301405,0.245473,0.628205,0.404669,0.484355,0.45509,3
0.326948,0.34004,0.541026,0.346304,0.553191,0.437126,3
0.381865,0.394366,0.423077,0.346304,0.768461,0.449102,3
0.47765,0.521127,0.4,0.241245,0.724656,0.437126,3
0.564496,0.559356,0.417949,0.070039,0.704631,0.431138,2
0.637292,0.593561,0.466667,0.042802,0.614518,0.413174,2
0.689655,0.617706,0.479487,0.136187,0.673342,0.443114,2
0.710089,0.537223,0.533333,0.167315,0.50438,0.383234,2
0.657727,0.448692,0.638462,0.256809,0.513141,0.335329,1
0.609195,0.440644,0.676923,0.365759,0.342929,0.245509,1
0.578544,0.533199,0.676923,0.303502,0.265332,0.371257,1
0.533844,0.474849,0.597436,0.245136,0.309136,0.353293,1
0.480204,0.547284,0.492308,0.066148,0.309136,0.293413,0
0.50447,0.629779,0.369231,0.256809,0.306633,0.341317,1
0.541507,0.750503,0.387179,0.424125,0.301627,0.365269,2
0.607918,0.704225,0.366667,0.478599,0.365457,0.347305,2
0.669221,0.726358,0.430769,0.431907,0.356696,0.401198,2
0.734355,0.61167,0.587179,0.354086,0.377972,0.39521,2
0.740741,0.547284,0.774359,0.459144,0.356696,0.413174,2
0.743295,0.587525,0.864103,0.494163,0.345432,0.467066,2
0.738186,0.591549,0.823077,0.470817,0.370463,0.45509,2
0.747126,0.579477,0.81282,0.564202,0.413016,0.45509,3
0.761175,0.595573,0.805128,0.595331,0.519399,0.461078,3
0.790549,0.569416,0.789744,0.59144,0.506884,0.467066,3
0.802043,0.569417,0.805128,0.501946,0.57572,0.473054,2
0.825032,0.55332,0.761538,0.420233,0.513141,0.45509,3
0.849298,0.525151,0.738462,0.416342,0.544431,0.431138,2
0.849298,0.478873,0.692308,0.365759,0.534418,0.449102,2
0.849298,0.406439,0.65641,0.287938,0.533166,0.437126,2
0.84802,0.346076,0.579487,0.245136,0.578223,0.449102,2
0.822478,0.249497,0.497436,0.338521,0.586984,0.341317,2
0.766284,0.267606,0.489744,0.36965,0.519399,0.419162,2
0.729246,0.251509,0.51282,0.299611,0.553191,0.449102,2
0.684547,0.374246,0.592308,0.354086,0.524406,0.473054,2
0.681992,0.454728,0.684615,0.338521,0.531915,0.431138,1
0.670498,0.501006,0.676923,0.303502,0.508135,0.443114,1
0.67433,0.537223,0.628205,0.214008,0.530663,0.431138,1
0.701149,0.585513,0.55641,0.241245,0.376721,0.401198,1
0.729246,0.587525,0.535897,0.202335,0.456821,0.437126,1
0.739464,0.573441,0.533333,0.175097,0.356696,0.407186,1
0.754789,0.490946,0.494872,0.128405,0.476846,0.39521,1
0.743295,0.468813,0.54359,0.089494,0.486859,0.383234,1
0.731801,0.386318,0.466667,0.108949,0.541927,0.413174,1
0.697318,0.317907,0.428205,0.381323,0.440551,0.383234,1
0.66539,0.267606,0.34359,0.396887,0.267835,0.407186,1
0.62069,0.267606,0.3,0.435798,0.231539,0.407186,1
0.581098,0.311871,0.330769,0.400778,0.229036,0.419162,1
0.54917,0.402414,0.423077,0.373541,0.254068,0.449102,1
0.542784,0.501006,0.602564,0.198444,0.370463,0.437126,1
0.527458,0.478873,0.738462,0.284047,0.322904,0.39521,1
0.485313,0.454728,0.723077,0.494163,0.284105,0.413174,1
0.469987,0.599598,0.597436,0.249027,0.355444,0.437126,1
0.49553,0.65996,0.597436,0.346304,0.32791,0.419162,1
0.555556,0.633803,0.689744,0.385214,0.277847,0.419162,2
0.623244,0.599598,0.702564,0.412451,0.40801,0.437126,2
0.675607,0.587525,0.725641,0.392996,0.435544,0.443114,2
0.713921,0.569416,0.68718,0.350195,0.600751,0.42515,2
0.731801,0.472837,0.625641,0.33463,0.496871,0.407186,2
0.690932,0.303823,0.430769,0.249027,0.585732,0.431138,2
0.591315,0.273642,0.361538,0.501946,0.394243,0.389222,2
0.494253,0.358149,0.582051,0.284047,0.410513,0.467066,2
0.462324,0.490946,0.682051,0.59144,0.406758,0.491018,2
0.505747,0.651911,0.505128,0.404669,0.44806,0.371257,2
0.55811,0.690141,0.353846,0.404669,0.406758,0.419162,2
0.62963,0.690141,0.502564,0.435798,0.347935,0.39521,1
0.688378,0.533199,0.68718,0.381323,0.30413,0.377246,1
0.684547,0.476861,0.74359,0.381323,0.305382,0.419162,1
0.688378,0.513078,0.702564,0.276265,0.355444,0.45509,1
0.679438,0.450704,0.715385,0.424125,0.279099,0.443114,1
0.664112,0.426559,0.715385,0.412451,0.331665,0.45509,2
0.641124,0.39839,0.710256,0.354086,0.361702,0.461078,2
0.618135,0.424547,0.761538,0.463035,0.455569,0.443114,2
0.604087,0.458753,0.735897,0.40856,0.413016,0.443114,2
0.627075,0.507042,0.630769,0.249027,0.530663,0.443114,2
0.628352,0.509054,0.597436,0.245136,0.491865,0.45509,1
0.616858,0.482897,0.61282,0.276265,0.549437,0.431138,2
0.587484,0.386318,0.615385,0.303502,0.503129,0.42515,2
0.535121,0.297787,0.65641,0.361868,0.436796,0.413174,2
0.487867,0.261569,0.676923,0.48249,0.326658,0.443114,2
0.445722,0.251509,0.597436,0.529183,0.418023,0.431138,2
0.401022,0.295775,0.512821,0.439689,0.389237,0.449102,2
0.378033,0.352113,0.435897,0.451362,0.429287,0.419162,2
0.372925,0.382294,0.458974,0.357977,0.465582,0.449102,2
0.408685,0.464789,0.492308,0.276265,0.674593,0.45509,2
0.466156,0.476861,0.489744,0.264591,0.620776,0.42515,2
0.521073,0.484909,0.497436,0.151751,0.52816,0.431138,2
0.56705,0.428571,0.579487,0.424125,0.409262,0.401198,2
0.56705,0.476861,0.582051,0.385214,0.414268,0.401198,1
0.555556,0.555332,0.535897,0.182879,0.478098,0.39521,1
0.535121,0.561368,0.602564,0.233463,0.458073,0.413174,1
0.536398,0.539235,0.658974,0.237354,0.51189,0.419162,2
0.515964,0.535211,0.646154,0.264591,0.501877,0.39521,1
0.51341,0.583501,0.592308,0.256809,0.42428,0.401198,1
0.535121,0.531187,0.602564,0.202335,0.478098,0.413174,1
0.56705,0.515091,0.633333,0.171206,0.409262,0.39521,1
0.592593,0.474849,0.630769,0.252918,0.474343,0.431138,1
0.604087,0.430583,0.630769,0.276265,0.44806,0.431138,1
0.624521,0.424547,0.605128,0.245136,0.454318,0.389222,1
0.659004,0.426559,0.6,0.132296,0.569462,0.419162,2
0.66539,0.424547,0.541026,0.217899,0.553191,0.449102,1
0.651341,0.43662,0.497436,0.120623,0.630788,0.419162,1
0.65645,0.482897,0.479487,0.167315,0.585732,0.431138,1
0.675607,0.585513,0.579487,0.346304,0.411765,0.293413,1
0.679438,0.585513,0.546154,0.225681,0.40801,0.359281,1
0.669221,0.619718,0.510256,0.307393,0.317897,0.389222,1
0.698595,0.631791,0.497436,0.338521,0.28035,0.413174,1
0.775223,0.559356,0.620513,0.175097,0.31164,0.45509,0
0.786718,0.44668,0.653846,0.252918,0.242804,0.443114,0
0.785441,0.392354,0.638462,0.284047,0.220275,0.42515,0
0.787995,0.364185,0.65641,0.377432,0.156446,0.449102,1
0.772669,0.366197,0.658974,0.319066,0.296621,0.467066,1
0.743295,0.360161,0.635897,0.365759,0.392991,0.461078,1
0.725415,0.366197,0.589744,0.264591,0.404255,0.45509,2
0.703704,0.352113,0.507692,0.214008,0.494368,0.45509,1
0.669221,0.327968,0.448718,0.210117,0.455569,0.467066,1
0.630907,0.327968,0.341026,0.307393,0.366708,0.443114,0
0.578544,0.382294,0.246154,0.361868,0.212766,0.443114,1
0.544061,0.430583,0.346154,0.389105,0.20025,0.479042,0
0.547893,0.438632,0.441026,0.198444,0.251564,0.502994,0
