@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R2-3,9'

@attribute air numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute PRES numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.443114,0.617949,0.359331,0.385214,0.802253,0.223899,3
0.377246,0.658974,0.348189,0.264591,0.755945,0.228931,2
0.371257,0.75641,0.520891,0.478599,0.590738,0.261635,3
0.32934,0.789744,0.512535,0.478599,0.624531,0.308176,2
0.377246,0.735897,0.54039,0.416342,0.476846,0.343396,2
0.383234,0.612821,0.629526,0.330739,0.513141,0.383648,2
0.341319,0.592308,0.688022,0.447471,0.395494,0.451572,2
0.305389,0.651282,0.615599,0.326848,0.47184,0.495597,2
0.401197,0.758974,0.43454,0.459144,0.366708,0.481761,2
0.425151,0.779487,0.445682,0.653696,0.34418,0.426415,2
0.425149,0.638462,0.54039,0.268482,0.479349,0.446541,2
0.395211,0.548718,0.523677,0.268482,0.460576,0.480503,2
0.401199,0.553846,0.462396,0.190661,0.49562,0.485535,2
0.425149,0.61282,0.384401,0.365759,0.463079,0.483019,2
0.437126,0.758974,0.342618,0.540856,0.397997,0.438994,2
0.479043,0.725641,0.423398,0.521401,0.40801,0.392453,2
0.473052,0.633333,0.498607,0.319066,0.518148,0.376101,3
0.401199,0.541026,0.501393,0.217899,0.928661,0.355975,3
0.389222,0.358974,0.097493,0.151751,0.793492,0.306918,3
0.383232,0.553846,0.766017,0.404669,0.633292,0.314465,3
0.401197,0.774359,0.548747,0.455253,0.612015,0.408805,3
0.449102,0.676923,0.337047,0.661479,0.63204,0.381132,3
0.538921,0.771795,0.328691,0.824903,0.581977,0.211321,3
0.520958,0.779487,0.37883,0.661479,0.723404,0.09434,3
0.526946,0.68718,0.356546,0.529183,0.798498,0.137107,3
0.449102,0.869231,0.431755,0.51751,0.690864,0.12956,3
0.437126,0.828205,0.45961,0.7393,0.670839,0.101887,3
0.437126,0.774359,0.551532,0.579767,0.715895,0.196226,3
0.407186,0.612821,0.738162,0.389105,0.819775,0.265409,3
0.395209,0.535897,0.651811,0.241245,0.718398,0.357233,2
0.335329,0.464103,0.735376,0.264591,0.638298,0.418868,2
0.2994,0.428205,0.83844,0.29572,0.576971,0.460377,2
0.329342,0.364103,0.777159,0.392996,0.647059,0.489308,2
0.335329,0.330769,0.835655,0.455253,0.49562,0.533333,2
0.317366,0.389744,0.802228,0.447471,0.389237,0.588679,2
0.299402,0.376923,0.791086,0.396887,0.421777,0.636478,2
0.311377,0.328205,0.83844,0.447471,0.459324,0.67673,2
0.317366,0.341026,0.849582,0.459144,0.426783,0.730818,2
0.293412,0.435897,0.802228,0.287938,0.524406,0.767296,1
0.317366,0.533333,0.718663,0.245136,0.443054,0.781132,1
0.341319,0.597436,0.557103,0.280156,0.441802,0.771069,1
0.365269,0.71282,0.451253,0.33463,0.468085,0.742138,2
0.395209,0.728205,0.387187,0.451362,0.508135,0.689308,3
0.383232,0.697436,0.401114,0.501946,0.515645,0.645283,2
0.365269,0.553846,0.364903,0.404669,0.549437,0.638994,2
0.395209,0.474359,0.359331,0.424125,0.480601,0.631447,2
0.353294,0.44359,0.688022,0.229572,0.600751,0.650314,2
0.335331,0.428205,0.036212,0.194553,0.598248,0.638994,2
0.347306,0.546154,0.328691,0.249027,0.705882,0.572327,2
0.371257,0.682051,0.381616,0.416342,0.496871,0.525786,2
0.407186,0.684615,0.334262,0.657588,0.406758,0.451572,3
0.449102,0.720513,0.364903,0.451362,0.649562,0.394969,3
0.425151,0.751282,0.426184,0.459144,0.927409,0.355975,3
0.401197,0.771795,0.481894,0.463035,0.822278,0.352201,3
0.407186,0.730769,0.415042,0.478599,0.693367,0.344654,3
0.443112,0.853846,0.362117,0.692607,0.594493,0.194969,3
0.377246,0.915385,0.537604,0.708171,0.63204,0.266667,3
0.311379,0.823077,0.590529,0.564202,0.53567,0.344654,3
0.311379,0.748718,0.604457,0.377432,0.569462,0.398742,3
0.329342,0.723077,0.62117,0.404669,0.610763,0.437736,3
0.299402,0.594872,0.618384,0.338521,0.553191,0.465409,2
0.287426,0.553846,0.635097,0.431907,0.555695,0.499371,2
0.275449,0.561538,0.746518,0.509728,0.580726,0.567296,3
0.257486,0.65641,0.635097,0.381323,0.668335,0.642767,3
0.305391,0.607692,0.571031,0.276265,0.643304,0.691824,3
0.383234,0.594872,0.331476,0.494163,0.596996,0.680503,3
0.377246,0.561538,0.295265,0.797665,0.42428,0.598742,3
0.431137,0.766667,0.398329,0.44358,0.64831,0.489308,3
0.431139,0.923077,0.465181,0.486381,0.565707,0.542138,3
0.419162,0.925641,0.54039,0.677043,0.607009,0.601258,3
0.401197,0.741026,0.512535,0.470817,0.834793,0.657862,3
0.371257,0.494872,0.395543,0.350195,0.790989,0.660377,3
0.443112,0.417949,0.164345,0.124514,0.773467,0.627673,2
0.371259,0.489744,0.905292,0.361868,0.603254,0.620126,2
0.317366,0.571795,0.685237,0.233463,0.484355,0.710692,2
0.341317,0.446154,0.320334,0.140078,0.604506,0.742138,2
0.383232,0.279487,0.203343,0.548638,0.438048,0.67673,2
0.467066,0.346154,0.194986,0.66537,0.389237,0.527044,3
0.449101,0.717949,0.275766,0.498054,0.445557,0.440252,2
0.449102,0.733333,0.398329,0.40856,0.413016,0.459119,2
0.461079,0.423077,0.256267,0.338521,0.546934,0.457862,3
0.473052,0.625641,0.261838,0.494163,0.581977,0.372327,3
0.443114,0.9,0.389972,0.684825,0.503129,0.377358,3
0.389221,0.874359,0.48468,0.626459,0.59199,0.493082,3
0.449102,0.558974,0.376045,0.486381,0.603254,0.554717,2
0.491019,0.389744,0.228412,0.470817,0.571965,0.457862,2
0.455089,0.553846,0.29805,0.44358,0.524406,0.377358,3
0.401197,0.707692,0.289694,0.44358,0.622028,0.299371,3
0.401199,0.733333,0.607242,0.525292,0.622028,0.376101,3
0.365271,0.676923,0.615599,0.540856,0.533166,0.49434,2
0.389221,0.664103,0.490251,0.424125,0.469337,0.522013,2
0.395211,0.679487,0.45961,0.36965,0.36796,0.495597,2
0.377246,0.710256,0.35376,0.540856,0.36796,0.446541,2
0.347306,0.697436,0.568245,0.357977,0.372966,0.436478,2
0.365271,0.653846,0.582173,0.322957,0.399249,0.466667,2
0.347306,0.520513,0.593315,0.264591,0.434293,0.485535,1
0.395211,0.517949,0.584958,0.225681,0.423029,0.51195,1
0.401197,0.566667,0.674095,0.346304,0.449312,0.552201,1
0.353294,0.589744,0.651811,0.389105,0.321652,0.597484,2
0.335331,0.546154,0.584958,0.182879,0.418023,0.613836,1
0.341319,0.384615,0.35376,0.354086,0.454318,0.581132,1
0.353292,0.133333,0.16156,0.385214,0.411765,0.52956,1
0.371259,0.107692,0.094708,0.474708,0.269086,0.515723,2
0.365269,0.125641,0.008357,0.447471,0.415519,0.544654,2
0.347306,0.202564,0.97493,0.373541,0.446809,0.569811,2
0.353294,0.284615,0.877437,0.252918,0.520651,0.586164,1
0.317366,0.323077,0.852368,0.210117,0.40801,0.58239,1
0.281437,0.333333,0.860724,0.315175,0.501877,0.569811,1
0.263474,0.387179,0.763231,0.307393,0.356696,0.528302,1
0.263472,0.505128,0.710306,0.167315,0.498123,0.471698,1
0.269462,0.615385,0.359331,0.22179,0.571965,0.397484,1
0.293414,0.633333,0.420613,0.315175,0.325407,0.345912,1
0.335331,0.658974,0.4039,0.447471,0.352941,0.333333,2
0.329342,0.658974,0.370474,0.361868,0.366708,0.353459,2
0.317366,0.648718,0.350975,0.381323,0.475594,0.377358,2
0.275451,0.64359,0.401114,0.361868,0.566959,0.386164,2
0.281439,0.6,0.445682,0.287938,0.60826,0.377358,2
0.335331,0.558974,0.537604,0.249027,0.556946,0.383648,2
0.275449,0.64359,0.543175,0.194553,0.612015,0.405031,2
0.365271,0.746154,0.423398,0.552529,0.390488,0.444025,2
0.461077,0.702564,0.356546,0.817121,0.362954,0.401258,3
0.413174,0.648718,0.537604,0.490272,0.593242,0.384906,3
0.437126,0.479487,0.958217,0.233463,0.662078,0.405031,3
0.455089,0.553846,0.342618,0.801556,0.685857,0.300629,3
0.293412,0.71282,0.674095,0.509728,0.723404,0.445283,3
0.317366,0.741026,0.470752,0.51751,0.683354,0.588679,3
0.347306,0.697436,0.523677,0.466926,0.68836,0.659119,3
0.347306,0.638462,0.559889,0.303502,0.599499,0.728302,3
0.335329,0.541026,0.598886,0.2607,0.630788,0.779874,2
0.371257,0.558974,0.456825,0.143969,0.683354,0.794969,2
0.401199,0.584615,0.29805,0.455253,0.484355,0.744654,2
0.413174,0.530769,0.331476,0.700389,0.409262,0.641509,3
0.395211,0.715385,0.32312,0.88716,0.602003,0.525786,3
0.461079,0.764103,0.359331,0.856031,0.803504,0.45283,3
0.497006,0.807692,0.356546,0.715953,0.722153,0.415094,3
0.461077,0.876923,0.423398,0.595331,0.708385,0.454088,3
0.508981,0.669231,0.325905,0.521401,0.68836,0.451572,3
0.443114,0.774359,0.428969,0.696498,0.534418,0.378616,3
0.419161,0.674359,0.512535,0.459144,0.604506,0.499371,3
0.419162,0.630769,0.4039,0.322957,0.617021,0.542138,2
0.437126,0.561538,0.359331,0.361868,0.543179,0.537107,2
0.455089,0.433333,0.239554,0.486381,0.486859,0.471698,2
0.443114,0.664103,0.231198,0.381323,0.451815,0.344654,2
0.377246,0.923077,0.45961,0.782101,0.410513,0.327044,3
0.377246,0.953846,0.495822,0.688716,0.653317,0.378616,3
0.359281,0.838461,0.545961,0.509728,0.518148,0.447799,2
0.347306,0.674359,0.454039,0.377432,0.515645,0.493082,2
0.407186,0.689744,0.342618,0.684825,0.355444,0.440252,3
0.467066,0.684615,0.309192,0.875486,0.509387,0.320755,3
0.461079,0.797436,0.362117,0.536965,0.678348,0.280503,3
0.371259,0.833333,0.4039,0.731518,0.637046,0.259119,3
0.335331,0.612821,0.637883,0.48249,0.170404,0.442767,3
0.329342,0.641026,0.579387,0.412451,0.574468,0.548428,3
0.341319,0.653846,0.548747,0.291829,0.633292,0.615094,2
0.395211,0.653846,0.384401,0.365759,0.581977,0.628931,2
0.401197,0.612821,0.306407,0.501946,0.46433,0.602516,3
0.449102,0.720513,0.292479,0.828794,0.423029,0.524528,3
0.371259,0.74359,0.479109,0.490272,0.707134,0.578616,3
0.377246,0.384615,0.181058,0.245136,0.748436,0.607547,2
0.371257,0.389744,0.314763,0.264591,0.612015,0.597484,2
0.413174,0.45641,0.362117,0.178988,0.622028,0.602516,2
0.407186,0.441026,0.272981,0.252918,0.548185,0.601258,2
0.401199,0.405128,0.192201,0.190661,0.583229,0.612579,2
0.353292,0.310256,0.13649,0.431907,0.474343,0.571069,2
0.437126,0.353846,0.181058,0.396887,0.352941,0.518239,2
0.413174,0.279487,0.233983,0.649805,0.326658,0.459119,2
0.407186,0.307692,0.192201,0.525292,0.317897,0.421384,2
0.419162,0.410256,0.225627,0.455253,0.426783,0.398742,2
0.443114,0.507692,0.270195,0.2607,0.525657,0.391195,2
0.395209,0.507692,0.286908,0.303502,0.570713,0.371069,2
0.359282,0.453846,0.259053,0.280156,0.623279,0.330818,2
0.353292,0.505128,0.284123,0.272374,0.503129,0.283019,2
0.347306,0.551282,0.423398,0.07393,0.544431,0.27044,2
0.383232,0.589744,0.306407,0.307393,0.580726,0.272956,2
0.389222,0.582051,0.373259,0.198444,0.531915,0.284277,2
0.383232,0.564103,0.362117,0.280156,0.55194,0.293082,1
0.389221,0.48718,0.270195,0.2607,0.460576,0.309434,1
0.401197,0.492308,0.284123,0.225681,0.456821,0.30566,2
0.389221,0.438462,0.197772,0.392996,0.405507,0.277987,1
0.371257,0.423077,0.401114,0.11284,0.490613,0.281761,1
0.401197,0.366667,0.24234,0.093385,0.501877,0.30566,1
0.377246,0.410256,0.788301,0.062257,0.534418,0.340881,2
0.335331,0.461538,0.749304,0.198444,0.627034,0.377358,2
0.335331,0.469231,0.763231,0.501946,0.458073,0.41761,2
0.275449,0.520513,0.743733,0.22179,0.475594,0.446541,2
0.299402,0.515385,0.359331,0.326848,0.49562,0.438994,1
0.371259,0.417949,0.272981,0.509728,0.251564,0.393711,2
0.419162,0.415385,0.225627,0.669261,0.296621,0.334591,3
0.425149,0.502564,0.250696,0.55642,0.559449,0.295597,3
0.395209,0.582051,0.295265,0.509728,0.657071,0.303145,3
0.365271,0.492308,0.253482,0.564202,0.524406,0.293082,3
0.389222,0.523077,0.250696,0.669261,0.466834,0.267925,2
0.377246,0.720513,0.376045,0.466926,0.494368,0.27673,2
0.359282,0.68718,0.345404,0.642023,0.473091,0.301887,2
0.341319,0.684615,0.367688,0.392996,0.446809,0.29434,2
0.371257,0.68718,0.370474,0.439689,0.429287,0.277987,2
0.377246,0.769231,0.493036,0.498054,0.330413,0.261635,2
0.335331,0.8,0.534819,0.525292,0.342929,0.30566,2
0.341319,0.794872,0.454039,0.521401,0.31164,0.340881,2
0.395211,0.712821,0.387187,0.575875,0.413016,0.350943,3
0.377246,0.633333,0.328691,0.51751,0.466834,0.352201,3
0.395211,0.479487,0.264624,0.571984,0.515645,0.353459,3
0.347306,0.402564,0.233983,0.509728,0.573217,0.332075,2
0.383234,0.341026,0.208914,0.463035,0.485607,0.328302,2
0.413172,0.294872,0.142061,0.428016,0.584481,0.318239,2
0.395211,0.376923,0.311978,0.365759,0.543179,0.328302,2
0.353294,0.330769,0.214485,0.342412,0.571965,0.353459,2
0.377246,0.294872,0.150418,0.404669,0.430538,0.359748,2
0.371259,0.282051,0.200557,0.350195,0.468085,0.368553,2
0.383232,0.289744,0.178273,0.249027,0.473091,0.391195,1
0.311379,0.307692,0.10585,0.229572,0.450563,0.415094,2
0.347306,0.366667,0.941504,0.140078,0.521902,0.449057,1
0.371259,0.446154,0.083565,0.085603,0.59199,0.481761,1
0.353294,0.497436,0.532033,0.105058,0.555695,0.503145,1
0.275451,0.594872,0.662953,0.361868,0.449312,0.52956,2
0.245509,0.630769,0.660167,0.490272,0.395494,0.567296,2
0.287426,0.605128,0.660167,0.466926,0.43179,0.603774,2
0.323352,0.45641,0.774373,0.509728,0.31164,0.661635,2
0.293412,0.479487,0.774373,0.498054,0.468085,0.755975,1
0.293412,0.502564,0.732591,0.276265,0.387985,0.823899,1
0.311379,0.546154,0.612813,0.151751,0.414268,0.860377,1
0.2994,0.558974,0.387187,0.276265,0.335419,0.862893,1
0.341319,0.561538,0.320334,0.509728,0.181477,0.828931,2
0.419161,0.658974,0.350975,0.536965,0.371715,0.792453,2
0.425149,0.669231,0.342618,0.459144,0.381727,0.759748,2
0.467066,0.615385,0.345404,0.509728,0.370463,0.710692,2
0.455089,0.610256,0.32312,0.44358,0.499374,0.665409,3
0.437126,0.55641,0.334262,0.330739,0.628285,0.625157,3
0.443112,0.610256,0.320334,0.412451,0.650814,0.581132,2
0.431137,0.582051,0.339833,0.315175,0.633292,0.549686,2
0.383232,0.602564,0.465181,0.280156,0.693367,0.549686,2
0.419161,0.561538,0.350975,0.272374,0.570713,0.542138,2
0.407186,0.646154,0.35376,0.36965,0.478098,0.527044,2
0.407186,0.638462,0.389972,0.291829,0.439299,0.52327,1
0.383234,0.530769,0.387187,0.217899,0.413016,0.533333,1
0.431139,0.44359,0.272981,0.237354,0.458073,0.528302,1
0.449102,0.433333,0.133705,0.252918,0.438048,0.48805,1
0.443114,0.425641,0.284123,0.319066,0.385482,0.484277,2
0.437126,0.48718,0.228412,0.315175,0.44806,0.462893,2
0.455089,0.579487,0.300836,0.463035,0.316646,0.441509,1
0.425151,0.651282,0.342618,0.381323,0.350438,0.48805,2
0.383232,0.65641,0.309192,0.396887,0.34418,0.499371,1
0.32934,0.651282,0.495822,0.330739,0.30413,0.563522,1
0.335331,0.64359,0.384401,0.412451,0.352941,0.571069,2
0.383234,0.658974,0.345404,0.684825,0.262829,0.508176,3
0.449102,0.623077,0.278552,0.848249,0.548185,0.393711,3
0.425151,0.628205,0.32312,0.404669,0.484355,0.343396,3
0.413174,0.541026,0.29805,0.346304,0.553191,0.36478,3
0.449102,0.423077,0.228412,0.346304,0.768461,0.410063,3
0.407186,0.4,0.197772,0.241245,0.724656,0.48805,3
0.377246,0.417949,0.016713,0.070039,0.704631,0.558491,2
0.401199,0.466667,0.802228,0.042802,0.614518,0.627673,2
0.371259,0.479487,0.660167,0.136187,0.673342,0.67673,2
0.347306,0.533333,0.707521,0.167315,0.50438,0.701887,2
0.2994,0.638462,0.493036,0.256809,0.513141,0.675472,1
0.269462,0.676923,0.462396,0.365759,0.342929,0.628931,1
0.365271,0.676923,0.537604,0.303502,0.265332,0.589937,1
0.365271,0.597436,0.431755,0.245136,0.309136,0.554717,1
0.287426,0.492308,0.623955,0.066148,0.309136,0.503145,0
0.335329,0.369231,0.83844,0.256809,0.306633,0.503145,1
0.335331,0.387179,0.816156,0.424125,0.301627,0.538365,2
0.359282,0.366667,0.799443,0.478599,0.365457,0.587421,2
0.299402,0.430769,0.827298,0.431907,0.356696,0.651572,2
0.317366,0.587179,0.707521,0.354086,0.377972,0.720755,2
0.383234,0.774359,0.526462,0.459144,0.356696,0.730818,2
0.449102,0.864103,0.593315,0.494163,0.345432,0.727044,2
0.425151,0.823077,0.573816,0.470817,0.370463,0.728302,2
0.485031,0.81282,0.582173,0.564202,0.413016,0.732075,3
0.491019,0.805128,0.571031,0.595331,0.519399,0.750943,3
0.431139,0.789744,0.551532,0.59144,0.506884,0.771069,3
0.413174,0.805128,0.573816,0.501946,0.57572,0.789937,2
0.425149,0.761538,0.54039,0.420233,0.513141,0.820126,3
0.437126,0.738462,0.557103,0.416342,0.544431,0.847799,2
0.407186,0.692308,0.526462,0.365759,0.534418,0.854088,2
0.395211,0.65641,0.442897,0.287938,0.533166,0.855346,2
0.371259,0.579487,0.373259,0.245136,0.578223,0.861635,2
0.383232,0.497436,0.314763,0.338521,0.586984,0.847799,2
0.467066,0.489744,0.278552,0.36965,0.519399,0.801258,2
0.485029,0.51282,0.247911,0.299611,0.553191,0.754717,2
0.449101,0.592308,0.292479,0.354086,0.524406,0.706918,2
0.407186,0.684615,0.526462,0.338521,0.531915,0.679245,1
0.383232,0.676923,0.493036,0.303502,0.508135,0.677987,1
0.377246,0.628205,0.551532,0.214008,0.530663,0.683019,1
0.347306,0.55641,0.657382,0.241245,0.376721,0.696855,1
0.353294,0.535897,0.5961,0.202335,0.456821,0.724528,1
0.341319,0.533333,0.715877,0.175097,0.356696,0.738365,1
0.287426,0.494872,0.612813,0.128405,0.476846,0.754717,1
0.329342,0.54359,0.476323,0.089494,0.486859,0.757233,1
0.359281,0.466667,0.289694,0.108949,0.541927,0.754717,1
0.365271,0.428205,0.259053,0.381323,0.440551,0.727044,1
0.371257,0.34359,0.18663,0.396887,0.267835,0.699371,1
0.413174,0.3,0.181058,0.435798,0.231539,0.659119,1
0.449101,0.330769,0.116992,0.400778,0.229036,0.610063,1
0.419162,0.423077,0.192201,0.373541,0.254068,0.563522,1
0.371257,0.602564,0.350975,0.198444,0.370463,0.543396,1
0.395209,0.738462,0.557103,0.284047,0.322904,0.52327,1
0.395209,0.723077,0.409471,0.494163,0.284105,0.49434,1
0.419162,0.597436,0.518106,0.249027,0.355444,0.479245,1
0.341317,0.597436,0.668524,0.346304,0.32791,0.485535,1
0.413174,0.689744,0.671309,0.385214,0.277847,0.540881,2
0.425151,0.702564,0.601671,0.412451,0.40801,0.608805,2
0.425151,0.725641,0.587744,0.392996,0.435544,0.660377,2
0.365271,0.68718,0.568245,0.350195,0.600751,0.708176,2
0.377246,0.625641,0.501393,0.33463,0.496871,0.733333,2
0.371259,0.430769,0.334262,0.249027,0.585732,0.720755,2
0.443114,0.361538,0.18663,0.501946,0.394243,0.645283,2
0.443114,0.582051,0.364903,0.284047,0.410513,0.498113,2
0.431139,0.682051,0.476323,0.59144,0.406758,0.465409,2
0.425149,0.505128,0.679666,0.404669,0.44806,0.495597,2
0.371259,0.353846,0.805014,0.404669,0.406758,0.54717,2
0.2994,0.502564,0.75766,0.435798,0.347935,0.606289,1
0.335331,0.68718,0.67688,0.381323,0.30413,0.669182,1
0.437126,0.74359,0.470752,0.381323,0.305382,0.68805,1
0.419161,0.702564,0.537604,0.276265,0.355444,0.696855,1
0.431137,0.715385,0.509749,0.424125,0.279099,0.689308,1
0.449101,0.715385,0.437326,0.412451,0.331665,0.681761,2
0.413172,0.710256,0.442897,0.354086,0.361702,0.656604,2
0.407186,0.761538,0.445682,0.463035,0.455569,0.633962,2
0.401197,0.735897,0.465181,0.40856,0.413016,0.607547,2
0.419162,0.630769,0.545961,0.249027,0.530663,0.620126,2
0.419162,0.597436,0.573816,0.245136,0.491865,0.630189,1
0.389221,0.61282,0.470752,0.276265,0.549437,0.627673,2
0.371257,0.615385,0.409471,0.303502,0.503129,0.6,2
0.377246,0.65641,0.37883,0.361868,0.436796,0.576101,2
0.413172,0.676923,0.356546,0.48249,0.326658,0.533333,2
0.413172,0.597436,0.309192,0.529183,0.418023,0.490566,2
0.425149,0.512821,0.284123,0.439689,0.389237,0.446541,2
0.443112,0.435897,0.24234,0.451362,0.429287,0.411321,2
0.449102,0.458974,0.245125,0.357977,0.465582,0.388679,2
0.425151,0.492308,0.281337,0.276265,0.674593,0.422642,2
0.425149,0.489744,0.222841,0.264591,0.620776,0.474214,2
0.431137,0.497436,0.214485,0.151751,0.52816,0.522013,2
0.455089,0.579487,0.345404,0.424125,0.409262,0.562264,2
0.401199,0.582051,0.395543,0.385214,0.414268,0.559748,1
0.377246,0.535897,0.551532,0.182879,0.478098,0.563522,1
0.353294,0.602564,0.498607,0.233463,0.458073,0.549686,1
0.395211,0.658974,0.512535,0.237354,0.51189,0.545912,2
0.383234,0.646154,0.495822,0.264591,0.501877,0.52327,1
0.353292,0.592308,0.688022,0.256809,0.42428,0.516981,1
0.371259,0.602564,0.573816,0.202335,0.478098,0.539623,1
0.401197,0.633333,0.562674,0.171206,0.409262,0.576101,1
0.383234,0.630769,0.506964,0.252918,0.474343,0.6,1
0.371259,0.630769,0.440111,0.276265,0.44806,0.620126,1
0.389222,0.605128,0.420613,0.245136,0.454318,0.641509,1
0.419162,0.6,0.409471,0.132296,0.569462,0.671698,2
0.383234,0.541026,0.356546,0.217899,0.553191,0.67673,1
0.347306,0.497436,0.231198,0.120623,0.630788,0.666667,1
0.395211,0.479487,0.947075,0.167315,0.585732,0.644025,1
0.383232,0.579487,0.64624,0.346304,0.411765,0.659119,1
0.377246,0.546154,0.740947,0.225681,0.40801,0.675472,1
0.335331,0.510256,0.821727,0.307393,0.317897,0.672956,1
0.353294,0.497436,0.760446,0.338521,0.28035,0.695597,1
0.353294,0.620513,0.643454,0.175097,0.31164,0.761006,0
0.395209,0.653846,0.473538,0.252918,0.242804,0.786164,0
0.383234,0.638462,0.437326,0.284047,0.220275,0.797484,0
0.419161,0.65641,0.401114,0.377432,0.156446,0.796226,1
0.449101,0.658974,0.417827,0.319066,0.296621,0.787421,1
0.437126,0.635897,0.376045,0.365759,0.392991,0.758491,1
0.419162,0.589744,0.395543,0.264591,0.404255,0.735849,2
0.449101,0.507692,0.325905,0.214008,0.494368,0.716981,1
0.425149,0.448718,0.286908,0.210117,0.455569,0.699371,1
0.443114,0.341026,0.175487,0.307393,0.366708,0.655346,0
0.443114,0.246154,0.089136,0.361868,0.212766,0.602516,1
0.497006,0.346154,0.069638,0.389105,0.20025,0.559748,0
0.532934,0.441026,0.041783,0.198444,0.251564,0.544654,0
0.473052,0.584615,0.451253,0.066148,0.320401,0.555975,0
0.443114,0.633333,0.526462,0.307393,0.261577,0.563522,1
0.473054,0.551282,0.317549,0.264591,0.399249,0.553459,1
0.473054,0.553846,0.295265,0.392996,0.379224,0.506918,1
0.485031,0.664103,0.325905,0.40856,0.314143,0.445283,2
0.395211,0.820513,0.387187,0.540856,0.296621,0.423899,2
0.413174,0.861538,0.451253,0.626459,0.419274,0.479245,3
0.395211,0.853846,0.4039,0.59144,0.515645,0.524528,3
0.419162,0.74359,0.350975,0.649805,0.515645,0.540881,3
0.395211,0.635897,0.337047,0.571984,0.476846,0.543396,2
0.443114,0.605128,0.334262,0.447471,0.484355,0.558491,2
0.443112,0.666667,0.426184,0.307393,0.531915,0.576101,2
0.419162,0.758974,0.518106,0.307393,0.450563,0.592453,2
0.383234,0.797436,0.395543,0.540856,0.337922,0.567296,3
0.485031,0.705128,0.362117,0.762646,0.430538,0.498113,2
0.461079,0.541026,0.735376,0.163424,0.536921,0.509434,2
0.419162,0.492308,0.704735,0.241245,0.531915,0.518239,2
0.347306,0.564103,0.640669,0.284047,0.612015,0.540881,2
0.389222,0.682051,0.440111,0.237354,0.649562,0.574843,3
0.389222,0.671795,0.392758,0.357977,0.623279,0.593711,2
0.419161,0.635897,0.337047,0.451362,0.612015,0.593711,2
0.413174,0.615385,0.395543,0.357977,0.628285,0.588679,2
0.425151,0.679487,0.529248,0.311284,0.595745,0.593711,2
0.413174,0.782051,0.479109,0.40856,0.441802,0.586164,2
0.461079,0.725641,0.367688,0.548638,0.434293,0.516981,2
0.401199,0.615385,0.64624,0.29572,0.458073,0.510692,2
0.407186,0.630769,0.651811,0.478599,0.396746,0.550943,2
0.377246,0.630769,0.649025,0.373541,0.468085,0.611321,2
0.413174,0.641026,0.584958,0.40856,0.435544,0.649057,2
0.365271,0.607692,0.573816,0.299611,0.454318,0.681761,2
0.425149,0.653846,0.557103,0.307393,0.441802,0.714465,2
0.413174,0.702564,0.445682,0.389105,0.49562,0.710692,2
0.425151,0.758974,0.359331,0.657588,0.35169,0.626415,3
0.491019,0.792308,0.37883,0.684825,0.449312,0.477987,3
0.508981,0.817949,0.506964,0.525292,0.516896,0.457862,2
0.461079,0.830769,0.534819,0.55642,0.450563,0.49434,3
0.437126,0.751282,0.551532,0.470817,0.540676,0.557233,3
0.359282,0.735897,0.518106,0.326848,0.578223,0.6,2
0.431139,0.641026,0.532033,0.280156,0.509387,0.621384,2
